Name,Cycle_Number,Total_10Day_Quantity,Max_Stock,Utilization_Rate,GroupName,Stock_Class,Storage Unit,Family,Site,Item Id,Demanded,Delivered,satisfaction_rate (%),Weekend,Month,Date_week,days_since_start,Inventory_Cycle,Cycle_Start_Day,Cycle_End_Day
THYM MOULU,50,1.0,2.0,0.5,Epicerie,D,PC (1 KG),SOLIDES,Economat,13562,1,1,33.33333333333333,0,2025-05,jeudi,500,51,500,509
TOMATE CERISES,50,13.3,24.95,0.533,Legumes Frais,A,KG (1 KG),SOLIDES,Economat,12858,6,6,63.25581395348837,1,2025-05,mardi,491,50,491,500
"TOMATE CONCENTREE EN BOITE,50,60.0,60.0,1.0,Epicerie,B,""BTE (0,8 KG)"",SOLIDES,Economat,12173,10,10,87.5,1,2025-05,mercredi,492,50,492,501"
TOMATE FRAICHE,50,436.1,526.85,0.828,Legumes Frais,A,KG (1 KG),SOLIDES,Economat,12860,20,20,80.32407407407408,1,2025-05,mardi,491,50,491,500
TOMATES SECHEES,50,0.5,5.0,0.1,Epicerie,B,PC (1000 GR),SOLIDES,Economat,12861,1,1,37.67123287671233,0,2025-05,jeudi,500,51,500,509
TOQUE CHEF,50,1.0,6.0,0.167,Hygiène,C,PC (1 PC),CONSO/HYG,Economat,14235,1,1,83.54430379746836,0,2025-05,jeudi,493,50,493,502
VARIANTES,50,1.0,10.0,0.1,Legumes Frais,D,SEAU (7 KG),SOLIDES,Economat,12868,1,1,91.30434782608695,1,2025-05,dimanche,496,50,496,505
VIANDE HACHEE SPECIAL MAIGRE CONGELE KG,50,61.77,128.74,0.48,Viandes Surgelées,B,KG (1 KG),SOLIDES,Economat,19904,4,4,90.58823529411764,1,2025-05,mercredi,492,50,492,501
VIANDE SECHE FUME (BRESAOLA) TRANCHES 300GR,50,7.5,11.0,0.682,Viandes Fraiches,A,KG (1000 GR),SOLIDES,Economat,13118,9,9,75.53648068669528,1,2025-05,mardi,491,50,491,500
VINAIGRE CREME DE BALSAMIQUE,50,9.0,9.0,1.0,Epicerie,D,BTL (500 ML),SOLIDES,Economat,16246,2,2,47.22222222222222,0,2025-05,lundi,497,50,497,506
fondant chocolat individual Margarine,50,27.0,71.0,0.38,Pâtisseries,C,PC (1 PC),SOLIDES,Economat,20511,1,1,83.33333333333334,0,2025-05,lundi,497,50,497,506
AC-SMOOTHIE DETOX,51,20.0,20.0,1.0,Jus Fruit Lait,D,PC (1 PC),LIQUIDES,Economat,15203,2,2,60.86956521739131,1,2025-05,dimanche,503,51,503,512
AC-SMOOTHIE EXOTIC,51,20.0,20.0,1.0,Jus Fruit Lait,D,PC (1 PC),LIQUIDES,Economat,13782,2,2,76.92307692307693,1,2025-05,dimanche,503,51,503,512
AC-SMOOTHIE LE CLASSIQUE,51,20.0,20.0,1.0,Jus Fruit Lait,D,PC (1 PC),LIQUIDES,Economat,13780,2,2,80.76923076923077,1,2025-05,dimanche,503,51,503,512
AC-SMOOTHIE PEACH'TINI,51,20.0,20.0,1.0,Jus Fruit Lait,D,PC (1 PC),LIQUIDES,Economat,15202,2,2,80.0,1,2025-05,dimanche,503,51,503,512
AC-SMOOTHIE TROPIC TRIP,51,20.0,20.0,1.0,Jus Fruit Lait,D,PC (1 PC),LIQUIDES,Economat,15625,2,2,79.16666666666666,1,2025-05,dimanche,503,51,503,512
AIL,51,2.2,8.3,0.265,Legumes Frais,B,KG (1 KG),SOLIDES,Economat,12527,2,2,82.17821782178217,1,2025-05,mercredi,506,51,506,515
AJAX VITRE,51,13.0,32.0,0.406,Hygiène,A,PC (1 PC),CONSO/HYG,Economat,13139,9,9,68.68451688009313,1,2025-05,vendredi,501,51,501,510
ALKASURF DDA 5KG,51,10.0,15.0,0.667,Hygiène,D,PC (1 PC),CONSO/HYG,Economat,12877,2,2,82.92682926829268,0,2025-05,mardi,505,51,505,514
AMANDE EFFILEE,51,4.0,4.0,1.0,Fruits Secs,B,PC (1 KG),SOLIDES,Economat,12878,4,4,77.64705882352942,1,2025-05,vendredi,501,51,501,510
AMANDES GRILEES SALEES 70GR,51,36.0,84.0,0.429,Fruits Secs,B,PC (1 PC),SOLIDES,Economat,12879,2,2,72.5925925925926,0,2025-05,mercredi,506,51,506,515
AMSTEL BEER BLLE 33CL,51,113.0,432.0,0.262,Alcools,B,BTL (1 BTL),LIQUIDES,Economat,13579,2,2,92.44186046511628,0,2025-05,lundi,504,51,504,513
ANANAS GRAND,51,51.0,51.0,1.0,Fruits & Legumes Frais,C,PC,SOLIDES,Economat,20630,9,9,67.21311475409836,1,2025-05,vendredi,501,51,501,510
ASEPCLOR,51,20.0,60.0,0.333,Hygiène,A,PC (1 PC),CONSO/HYG,Economat,12880,2,2,81.53846153846153,0,2025-05,mardi,505,51,505,514
AUBERGINE,51,17.75,17.75,1.0,Legumes Frais,B,KG (1 KG),SOLIDES,Economat,12532,6,6,69.1588785046729,1,2025-05,vendredi,501,51,501,510
AVOCAT FRUIT PIECE,51,16.0,43.0,0.372,Fruits & Legumes Frais,B,PC (1 PC),SOLIDES,Economat,16243,4,4,67.0391061452514,1,2025-05,dimanche,503,51,503,512
BACON BOEUF FUME TRANCHES ( 300GR),51,3.6,6.9,0.522,Viandes Fraiches,A,KG (1000 GR),SOLIDES,Economat,13257,6,6,79.56656346749226,1,2025-05,samedi,502,51,502,511
BACTYGEL 703 CF,51,4.0,4.0,1.0,Hygiène,B,BTL (1 BTL),CONSO/HYG,Economat,14368,2,2,64.70588235294117,1,2025-05,mardi,505,51,505,514
BAGUETTE,51,1020.0,4640.0,0.22,Boulangerie_R,D,PC,SOLIDES,Economat,17859,1,1,94.44444444444444,0,2025-05,mardi,505,51,505,514
BAGUETTE CONG.,51,40.0,730.0,0.055,Boulangerie_R,B,PC,SOLIDES,Economat,12221,2,2,97.77777777777776,1,2025-05,mardi,505,51,505,514
BANANE,51,67.0,155.0,0.432,Fruits & Legumes Frais,A,PC (1 PC),SOLIDES,Economat,12534,8,8,38.23529411764706,1,2025-05,vendredi,501,51,501,510
BARQUETTE CARTON CIG,51,1000.0,3000.0,0.333,Consommable,B,PC (1 PC),CONSO/HYG,Economat,12496,1,1,51.33689839572193,0,2025-05,jeudi,507,51,507,516
BARQUETTE CARTON DB,51,1200.0,2900.0,0.414,Consommable,B,PC (1 PC),CONSO/HYG,Economat,11337,2,2,47.368421052631575,1,2025-05,samedi,502,51,502,511
BASILIC BARQUETTE,51,6.55,11.05,0.593,Legumes Frais,A,KG,SOLIDES,Economat,12539,4,4,50.74183976261127,1,2025-05,dimanche,503,51,503,512
BECK'S JET 24CL,51,106.0,683.0,0.155,Alcools,A,BTL (1 PC),LIQUIDES,Economat,13242,3,3,93.3933933933934,0,2025-05,lundi,504,51,504,513
BIOSPOT,51,1800.0,2400.0,0.75,Hygiène,D,PC (1 PC),CONSO/HYG,Economat,13793,1,1,85.0,0,2025-05,jeudi,507,51,507,516
BLOUSE NON TISSEE,51,17.0,36.0,0.472,Hygiène,C,PC (1 KG),CONSO/HYG,Economat,12883,1,1,92.7710843373494,1,2025-05,dimanche,510,52,510,519
BOGA LIME BOITE 24CL,51,317.0,1322.0,0.24,Eaux et Sodas,A,BTE (1 PC),LIQUIDES,Economat,12552,12,12,90.8502024291498,1,2025-05,lundi,504,51,504,513
BOITE A CREPE,51,2510.0,3150.0,0.797,Consommable,B,PC (1 PC),CONSO/HYG,Economat,12553,4,4,85.5072463768116,1,2025-05,vendredi,501,51,501,510
BOITE FRAPPE CAFE 1,36KG MONIN,51,1.0,6.0,0.167,Pâtisseries,C,BTE (1360 GR),SOLIDES,Economat,16228,1,1,52.17391304347826,1,2025-05,vendredi,501,51,501,510
"BOITE FRAPPE VANILLE 1,36KG MONIN,51,1.0,6.0,0.167,Pâtisseries,C,""BTE (1,36 KG)"",SOLIDES,Economat,17182,1,1,60.273972602739725,1,2025-05,vendredi,501,51,501,510"
BOITE PIZZA ONDULEE 31/31,51,50.0,200.0,0.25,Consommable,C,PC,CONSO/HYG,Economat,17912,1,1,86.76470588235294,0,2025-05,mercredi,506,51,506,515
BON DE TRANSFERT 50*3,51,7.0,15.0,0.467,Fournitures de Bureau,B,PC (1 PC),FOURNITURE DE BUREAU,Economat,12098,4,4,82.5136612021858,1,2025-05,mardi,505,51,505,514
BOUTEILLE DE VINAIGRETTE 250ML,51,4.0,16.0,0.25,Epicerie,A,PC (250 GR),SOLIDES,Economat,17890,4,4,75.79908675799086,1,2025-05,samedi,502,51,502,511
BRIOCHE TORSADEE PUR BEURRE PEPITE CHOCO GF,51,200.0,1500.0,0.133,Viennoiserie,B,PC (1 PC),SOLIDES,Economat,17367,1,1,100.0,1,2025-05,vendredi,508,51,508,517
CACAHUETES GRILLEES SALEES 70GR,51,36.0,60.0,0.6,Fruits Secs,C,PC (1 PC),SOLIDES,Economat,12892,2,2,83.63636363636363,0,2025-05,mercredi,506,51,506,515
"CACAO EN POUDRE,51,4.0,7.0,0.571,Cafe,C,""PQT (0,25 KG)"",LIQUIDES,Economat,12264,1,1,31.37254901960784,1,2025-05,vendredi,501,51,501,510"
CAKE CHOCOLAT PBC,51,40.0,88.0,0.455,Viennoiserie,B,PC (1 PC),SOLIDES,Economat,16265,1,1,59.85401459854016,0,2025-05,mercredi,506,51,506,515
CAKE MARBRE MARGARINE,51,209.0,561.0,0.373,Pâtisseries,A,PC (1 PC),SOLIDES,Economat,18558,1,1,86.53061224489797,0,2025-05,mercredi,506,51,506,515
CAKE MARBRE PBC,51,110.0,363.0,0.303,Viennoiserie,A,PC (1 PC),SOLIDES,Economat,14743,1,1,65.50218340611353,1,2025-05,samedi,502,51,502,511
CAKE NATURE MARGARINE,51,110.0,132.0,0.833,Pâtisseries,C,PC (1 PC),SOLIDES,Economat,18562,1,1,94.04761904761904,0,2025-05,mercredi,506,51,506,515
CAPRE VRAC,51,2.0,9.0,0.222,Legumes Frais,B,SEAU (2 KG),SOLIDES,Economat,12561,2,2,48.87218045112782,1,2025-05,mardi,505,51,505,514
CAPSULE CAFEITALY COLOMBIA,51,130.0,310.0,0.419,Cafe,C,PC (1 PC),LIQUIDES,Economat,19881,3,3,62.5,1,2025-05,jeudi,507,51,507,516
CAPSULE CAFFITALY INTENSO,51,188.0,600.0,0.313,Cafe,C,PC (1 PC),LIQUIDES,Economat,19889,2,2,80.0,1,2025-05,lundi,504,51,504,513
CAPSULE CAFFITALY VIGOROSO,51,110.0,408.0,0.27,Cafe,D,PC,LIQUIDES,Economat,20637,2,2,96.29629629629628,0,2025-05,lundi,504,51,504,513
CAROTTE,51,30.1,67.1,0.449,Legumes Frais,A,KG (1 KG),SOLIDES,Economat,12054,10,10,77.54569190600522,1,2025-05,vendredi,501,51,501,510
CELTIA FUT DE 50L,51,4.0,6.0,0.667,Alcools,B,PC (50 L),LIQUIDES,Economat,15470,3,3,78.16901408450704,1,2025-05,vendredi,501,51,501,510
CELTIA JET 25CL,51,123.0,591.0,0.208,Alcools,A,PC,LIQUIDES,Economat,13243,4,4,94.76744186046513,1,2025-05,lundi,504,51,504,513
CHAMPIGNON FRAIS,51,15.0,39.0,0.385,Legumes Frais,A,KG (1 KG),SOLIDES,Economat,12567,3,3,50.0,1,2025-05,samedi,502,51,502,511
CHAPLUR,51,5.0,16.0,0.312,Epicerie,C,PC (1 KG),SOLIDES,Economat,12897,1,1,88.13559322033898,1,2025-05,samedi,509,51,509,518
"CHOCOLAT EN POUDRE,51,37.0,86.0,0.43,Cafe,A,""PC (0,2 KG)"",LIQUIDES,Economat,12576,6,6,79.57559681697613,1,2025-05,dimanche,503,51,503,512"
CHOUX ROUGE,51,9.6,9.6,1.0,Legumes Frais,A,KG (1 KG),SOLIDES,Economat,20408,6,6,63.934426229508205,1,2025-05,vendredi,501,51,501,510
CHOUX VERT,51,10.95,12.8,0.855,Legumes Frais,B,KG (1 KG),SOLIDES,Economat,12034,6,6,64.36781609195403,1,2025-05,vendredi,501,51,501,510
CITRON FRAIS,51,21.6,21.6,1.0,Legumes Frais,B,KG (1 KG),SOLIDES,Economat,12040,11,11,75.70093457943925,1,2025-05,vendredi,501,51,501,510
CITRON SALLE,51,1.0,28.0,0.036,Legumes Frais,B,SEAU (7 KG),SOLIDES,Economat,12583,1,1,64.05228758169935,1,2025-05,dimanche,503,51,503,512
COCA COLA BOITE 24CL,51,991.0,2855.0,0.347,Eaux et Sodas,A,PC (1 PC),LIQUIDES,Economat,12586,17,17,91.54624277456648,1,2025-05,vendredi,501,51,501,510
COCA COLA BOITE ZERO 24CL,51,482.0,1125.0,0.428,Eaux et Sodas,A,PC (1 PC),LIQUIDES,Economat,12585,16,16,86.57534246575342,1,2025-05,vendredi,501,51,501,510
COFFRET CHECHIA AV SEP 16/16,51,50.0,125.0,0.4,Consommable,C,PC (1 PC),CONSO/HYG,Economat,12589,1,1,58.730158730158735,1,2025-05,vendredi,501,51,501,510
COFFRET PORTRAIT AV SEP 11.5/11.5,51,75.0,175.0,0.429,Consommable,C,PC (1 PC),CONSO/HYG,Economat,12311,2,2,63.41463414634146,1,2025-05,vendredi,501,51,501,510
COFFRET PORTRAIT AV SEP 19.5/19.5,51,50.0,200.0,0.25,Consommable,C,PC (1 PC),CONSO/HYG,Economat,12312,1,1,56.66666666666666,1,2025-05,vendredi,501,51,501,510
COFFRET PORTRAIT AV SEP24.5/14.5,51,50.0,150.0,0.333,Consommable,C,PC (1 PC),CONSO/HYG,Economat,12313,1,1,57.8125,1,2025-05,vendredi,501,51,501,510
COIFFE EN PAPIER,51,6.0,1100.0,0.005,Hygiène,B,SCH (100 PC),CONSO/HYG,Economat,12061,3,3,95.55555555555556,1,2025-05,mardi,505,51,505,514
CONCOMBRE,51,84.3,177.692,0.474,Legumes Frais,A,KG (1 KG),SOLIDES,Economat,12131,15,15,78.89087656529516,1,2025-05,vendredi,501,51,501,510
CORNICHON FRAIS,51,2.0,12.0,0.167,Legumes Frais,B,SEAU (2 KG),SOLIDES,Economat,12601,1,1,72.3404255319149,0,2025-05,mardi,505,51,505,514
COURGE,51,15.1,47.65,0.317,Legumes Frais,B,KG (1 KG),SOLIDES,Economat,12603,2,2,82.65895953757226,1,2025-05,dimanche,503,51,503,512
COURGETTE,51,19.55,28.6,0.684,Legumes Frais,A,KG (1 KG),SOLIDES,Economat,12604,7,7,77.88161993769471,1,2025-05,vendredi,501,51,501,510
COUSCOUS,51,12.0,33.0,0.364,Epicerie,D,PQT (1 KG),SOLIDES,Economat,16063,1,1,93.75,0,2025-05,jeudi,507,51,507,516
COUTEAU NOIRE EMBALLE EJEM,51,1002.0,4000.0,0.25,Consommable,B,SCH (1000 PC),CONSO/HYG,Economat,12607,3,3,79.0909090909091,1,2025-05,samedi,502,51,502,511
COUVERCLE DOM PET 450ML AVEC TROU,51,750.0,2300.0,0.326,Consommable,B,PC,CONSO/HYG,Economat,19243,2,2,85.29411764705883,1,2025-05,dimanche,503,51,503,512
COUVERCLE GOBLET TRSP 35 CL EJEM,51,400.0,3000.0,0.133,Consommable,B,PC (1 PC),CONSO/HYG,Economat,12608,2,2,63.48314606741573,1,2025-05,dimanche,503,51,503,512
CREME A FOUETTER,51,14.0,16.0,0.875,GLACES,B,PC,SOLIDES,Economat,18864,4,4,40.35087719298245,1,2025-05,vendredi,501,51,501,510
CREME CHANTILLY,51,10.0,11.0,0.909,Pâtisseries,D,PC,SOLIDES,Economat,12610,3,3,75.86206896551724,1,2025-05,vendredi,501,51,501,510
"CREME DE CUISSON,51,15.0,27.0,0.556,Beurre Oeuf Fromage,B,""BTE (0,95 L)"",SOLIDES,Economat,17914,3,3,84.52380952380952,1,2025-05,samedi,502,51,502,511"
CROISSANT AUX AMANDES  PUR BEURRE GF,51,350.0,1200.0,0.292,Viennoiserie,B,PC (1 PC),SOLIDES,Economat,17364,2,2,100.0,1,2025-05,samedi,502,51,502,511
CROISSANT NATURE  PUR BEURRE GF,51,1800.0,5400.0,0.333,Viennoiserie,B,PC (1 PC),SOLIDES,Economat,17363,4,4,100.0,1,2025-05,vendredi,501,51,501,510
CROISSANT NATURE MARGARINE,51,200.0,675.0,0.296,Pâtisseries,C,PC (1 PC),SOLIDES,Economat,18545,1,1,97.1830985915493,1,2025-05,samedi,502,51,502,511
CUILLERE A CAFE PLASTIQUE,51,189.0,28100.0,0.007,Consommable,A,PQT (100 PC),CONSO/HYG,Economat,12923,16,16,88.45750262329486,1,2025-05,vendredi,501,51,501,510
CUILLIERE NOIRE EJEM,51,6.0,4900.0,0.001,Consommable,A,SCH (100 PC),CONSO/HYG,Economat,12613,2,2,91.24087591240875,1,2025-05,dimanche,503,51,503,512
CURCUMIN MOULU,51,1.0,2.2,0.455,Epicerie,D,SCH (1 KG),SOLIDES,Economat,19356,1,1,69.76744186046511,1,2025-05,vendredi,508,51,508,517
DADDY'S CHIPS CLASSIC SEL DE MER 70G,51,15.0,225.0,0.067,Epicerie,A,PC (1 PC),SOLIDES,Economat,16576,1,1,68.75,0,2025-05,mercredi,506,51,506,515
DADDY'S CHIPS SAVORY TRUFFE PARMESAN 70G,51,45.0,165.0,0.273,Epicerie,B,PC (1 PC),SOLIDES,Economat,16577,2,2,88.0,1,2025-05,dimanche,503,51,503,512
DADDY'S CHIPS SPICY PAPRIKA 70G,51,15.0,165.0,0.091,Epicerie,A,PC (1 PC),SOLIDES,Economat,16580,1,1,66.83673469387756,1,2025-05,dimanche,503,51,503,512
DATTE EN VRAC,51,2.8,18.3,0.153,Fruits & Legumes Frais,B,KG,SOLIDES,Economat,12617,1,1,81.73076923076923,1,2025-05,dimanche,503,51,503,512
"DINOL,51,19.0,135.0,0.141,Hygiène,A,""BIDON (4,75 L)"",CONSO/HYG,Economat,20476,6,6,74.47073474470734,1,2025-05,samedi,502,51,502,511"
EAU MINERALE 1,5L,51,1212.0,4556.0,0.266,Eaux et Sodas,A,PC (1 PC),LIQUIDES,Economat,12241,3,3,83.6734693877551,1,2025-05,lundi,504,51,504,513
EAU MINÉRALE 6L,51,72.0,90.0,0.8,Eaux et Sodas,A,BTL (1 PC),LIQUIDES,Economat,19754,20,20,83.451536643026,1,2025-05,vendredi,501,51,501,510
EMBALLAGE CREPE CIG,51,2000.0,2000.0,1.0,Consommable,B,PC (1 PC),CONSO/HYG,Economat,13284,1,1,45.25547445255474,0,2025-05,jeudi,507,51,507,516
EMINCE DE BOEUF PORT. SURGELE,51,23.07,79.49000000000001,0.29,Viandes Surgelées,A,KG (1000 GR),SOLIDES,Economat,16289,2,2,71.32075471698113,1,2025-05,mardi,505,51,505,514
EPINARD,51,5.35,12.15,0.44,Legumes Frais,B,KG (1 KG),SOLIDES,Economat,12628,5,5,75.5813953488372,1,2025-05,dimanche,503,51,503,512
ESCALOPE DE DINDE FUME EN TRANCHE,51,35.0,70.0,0.5,Charcuterie,C,KG (1 KG),SOLIDES,Economat,20584,3,3,97.77777777777776,1,2025-05,vendredi,501,51,501,510
ESCALOPE POULET PANE CONGELE,51,17.45,128.91,0.135,Volaille Surgelée,A,KG (1 KG),SOLIDES,Economat,15081,3,3,75.96685082872928,1,2025-05,vendredi,501,51,501,510
ESSUIES VERRES,51,2.0,4.0,0.5,Hygiène,D,PC (1 PC),CONSO/HYG,Economat,13282,1,1,48.27586206896552,1,2025-05,dimanche,510,52,510,519
ESSUIT TOUT JUMBO,51,140.0,157.0,0.892,Hygiène,A,PC (1 KG),CONSO/HYG,Economat,12940,42,42,74.55101260985862,1,2025-05,vendredi,501,51,501,510
ETUI SANDWICH,51,2000.0,4000.0,0.5,Consommable,B,PC (1 PC),CONSO/HYG,Economat,7262,3,3,39.34426229508197,1,2025-05,samedi,502,51,502,511
FANTA BOITE 24CL,51,481.0,1328.0,0.362,Eaux et Sodas,A,PC (1 PC),LIQUIDES,Economat,12634,16,16,89.79099678456592,1,2025-05,vendredi,501,51,501,510
FARINE EN PAQUET,51,139.0,252.0,0.552,Epicerie,A,PC (1 KG),SOLIDES,Economat,12636,5,5,97.38562091503267,1,2025-05,dimanche,503,51,503,512
FESTIFE MIX 100 GR,51,32.0,32.0,1.0,Fruits Secs,C,PC (1 PC),SOLIDES,Economat,12942,2,2,44.44444444444444,1,2025-05,dimanche,503,51,503,512
FILM ETIRABLE,51,27.0,33.0,0.818,Consommable,A,PC (1 PC),CONSO/HYG,Economat,20409,14,14,79.41176470588235,1,2025-05,vendredi,501,51,501,510
FOND DE PLATEAU CIG,51,1000.0,3000.0,0.333,Consommable,C,PC (1 PC),CONSO/HYG,Economat,12943,1,1,53.73134328358209,1,2025-05,dimanche,510,52,510,519
FOND PLATEAU GOURM,51,3000.0,4000.0,0.75,Consommable,C,PC (1 PC),CONSO/HYG,Economat,12333,1,1,58.53658536585365,1,2025-05,dimanche,503,51,503,512
FORNOX,51,36.0,48.0,0.75,Hygiène,B,PC (1 PC),CONSO/HYG,Economat,12945,5,5,88.1578947368421,1,2025-05,dimanche,503,51,503,512
FOURCHETTE NOIRE EMBALEE EJEM,51,5.0,10000.0,0.0,Consommable,A,SCH (1000 PC),CONSO/HYG,Economat,12645,5,5,75.0,1,2025-05,vendredi,501,51,501,510
FRAISE FRAIS,51,52.35,64.35,0.814,Fruits & Legumes Frais,A,KG (1 KG),SOLIDES,Economat,12647,18,18,62.80701754385965,1,2025-05,vendredi,501,51,501,510
FRITE SURGELE 9/9 CLASSIC 2.5 KG,51,130.0,290.0,0.448,Legumes Surgelés,A,KG (1 KG),SOLIDES,Economat,16381,7,7,70.63903281519862,1,2025-05,samedi,502,51,502,511
FRITE SURGELE WEDGES 2.5 KG,51,30.0,90.0,0.333,Legumes Surgelés,B,KG (1 KG),SOLIDES,Economat,16382,3,3,64.86486486486487,1,2025-05,samedi,502,51,502,511
FROMAGE BLANC FONDU KG,51,4.4,15.4,0.286,Beurre Oeuf Fromage,C,KG (1 KG),SOLIDES,Economat,19995,2,2,90.9090909090909,1,2025-05,lundi,504,51,504,513
FROMAGE BUCHE BLANCHE CHEVRE KG,51,5.0,5.0,1.0,Beurre Oeuf Fromage,B,KG (1 KG),SOLIDES,Economat,13550,3,3,40.54054054054054,1,2025-05,mardi,505,51,505,514
FROMAGE CHEDDAR EN BLOC,51,12.09,65.0,0.186,Beurre Oeuf Fromage,A,KG (1 KG),SOLIDES,Economat,16157,2,2,56.622516556291394,1,2025-05,jeudi,507,51,507,516
FROMAGE EDAM MEULE,51,7.338,35.622,0.206,Beurre Oeuf Fromage,B,KG (1 KG),SOLIDES,Economat,14345,2,2,72.51461988304094,1,2025-05,dimanche,503,51,503,512
FROMAGE FETA (Nature),51,0.45,1.6,0.281,Beurre Oeuf Fromage,D,PC (1 KG),SOLIDES,Economat,12651,1,1,27.58620689655172,1,2025-05,vendredi,501,51,501,510
FROMAGE LAND OR,51,9.0,25.4,0.354,Beurre Oeuf Fromage,A,PC (1 KG),SOLIDES,Economat,12654,2,2,86.70212765957447,1,2025-05,samedi,502,51,502,511
FROMAGE MAASDAM EN BLOC,51,27.0,42.0,0.643,Beurre Oeuf Fromage,B,KG (1 KG),SOLIDES,Economat,16156,4,4,60.71428571428571,1,2025-05,vendredi,501,51,501,510
FROMAGE MEULE GOUDA,51,13.792,24.502,0.563,Beurre Oeuf Fromage,C,KG (1 KG),SOLIDES,Economat,14859,3,3,80.0,1,2025-05,samedi,502,51,502,511
FROMAGE MOZZARELLA  KG,51,100.0,176.93,0.565,Beurre Oeuf Fromage,A,KG (1 KG),SOLIDES,Economat,15830,8,8,80.72916666666666,1,2025-05,vendredi,501,51,501,510
FROMAGE PARMESAN PB,51,1.4,3.8,0.368,Beurre Oeuf Fromage,A,KG (1 KG),SOLIDES,Economat,16159,4,4,49.01960784313725,1,2025-05,vendredi,501,51,501,510
FROMAGE TRIANGLE FONDU STREET &CO,51,15.0,18.0,0.833,Beurre Oeuf Fromage,C,BTE (48 PC),SOLIDES,Economat,20622,3,3,98.03921568627452,1,2025-05,samedi,502,51,502,511
FUT HEINEKEIN,51,6.0,240.0,0.025,Alcools,B,BTL (20 L),LIQUIDES,Economat,12955,2,2,75.0,0,2025-05,lundi,504,51,504,513
GANT EN VINYL  XL,51,77.0,12500.0,0.006,Hygiène,A,BTE (100 PC),CONSO/HYG,Economat,12960,28,28,64.98516320474778,1,2025-05,vendredi,501,51,501,510
GANT EN VINYL MEDUIM,51,45.0,5700.0,0.008,Hygiène,A,BTE (100 PC),CONSO/HYG,Economat,16124,16,16,74.97789566755084,1,2025-05,vendredi,501,51,501,510
GARCI GAZ 1L,51,297.0,316.0,0.94,Eaux et Sodas,A,PC (1 PC),LIQUIDES,Economat,20410,13,13,70.37037037037037,1,2025-05,vendredi,501,51,501,510
GOBLET 6.5 0Z MF,51,600.0,1850.0,0.324,Consommable,B,PC (1 PC),CONSO/HYG,Economat,15661,2,2,40.55555555555556,1,2025-05,dimanche,503,51,503,512
GOBLET 6.5 PLAN B,51,2000.0,3300.0,0.606,Consommable,B,PC (1 PC),CONSO/HYG,Economat,16263,2,2,55.14705882352941,1,2025-05,vendredi,501,51,501,510
GOBLET 9 0Z MF,51,600.0,1600.0,0.375,Consommable,A,PC (1 PC),CONSO/HYG,Economat,15662,2,2,33.33333333333333,1,2025-05,dimanche,503,51,503,512
GOBLET CAFE 192 ML CIG,51,3000.0,4000.0,0.75,Consommable,B,PC (1 PC),CONSO/HYG,Economat,12657,3,3,52.513966480446925,1,2025-05,vendredi,501,51,501,510
GOBLET CARTON 17 CL CIGUSTA,51,500.0,3000.0,0.167,Consommable,C,PC,CONSO/HYG,Economat,12658,1,1,57.6271186440678,0,2025-05,jeudi,507,51,507,516
GOBLET CARTON GOURM 19 CL,51,2000.0,4000.0,0.5,Consommable,B,PC (1 PC),CONSO/HYG,Economat,12324,2,2,62.85714285714285,1,2025-05,vendredi,501,51,501,510
GOBLET CARTON GOURM 25CL,51,3000.0,4000.0,0.75,Consommable,B,PC (1 PC),CONSO/HYG,Economat,12325,2,2,64.65517241379311,1,2025-05,vendredi,501,51,501,510
GOBLET CI CAFE CIGUSTA,51,200.0,1000.0,0.2,Consommable,B,PC (1 PC),CONSO/HYG,Economat,12660,1,1,50.47619047619048,0,2025-05,lundi,504,51,504,513
GOBLET DB 19 CC,51,6000.0,12000.0,0.5,Consommable,A,PC (1 PC),CONSO/HYG,Economat,15418,5,5,90.09433962264151,1,2025-05,samedi,502,51,502,511
GOBLET DB 25 CC,51,6000.0,11600.0,0.517,Consommable,A,PC (1 PC),CONSO/HYG,Economat,15419,5,5,84.2443729903537,1,2025-05,samedi,502,51,502,511
GOBLET PET 16OZ/450 ML TRANSPARENT,51,1400.0,2800.0,0.5,Consommable,B,PC,CONSO/HYG,Economat,19242,5,5,73.24840764331209,1,2025-05,dimanche,503,51,503,512
GOBLET PET 350 CC,51,1900.0,5950.0,0.319,Consommable,A,PC (1 PC),CONSO/HYG,Economat,12664,5,5,76.68997668997669,1,2025-05,dimanche,503,51,503,512
GOBLET PET 400CC,51,600.0,2300.0,0.261,Consommable,B,PC (1 PC),CONSO/HYG,Economat,15764,2,2,39.25233644859813,1,2025-05,vendredi,501,51,501,510
GOBLET TRA 270ML + COUVERCLE,51,500.0,1000.0,0.5,Consommable,C,PC,CONSO/HYG,Economat,12662,1,1,65.9090909090909,0,2025-05,lundi,504,51,504,513
"HARISSA ARBI,51,15.0,23.0,0.652,Epicerie,A,""BTE (0,45 KG)"",SOLIDES,Economat,13859,4,4,47.87234042553192,1,2025-05,vendredi,501,51,501,510"
HARISSA CONCENTRE EN BOITE,51,22.0,57.0,0.386,Epicerie,A,BTE (2 KG),SOLIDES,Economat,19951,9,9,81.2807881773399,1,2025-05,vendredi,501,51,501,510
HEINEKEN BLLE 30CL,51,392.0,1061.0,0.369,Alcools,A,BTL (1 BTL),LIQUIDES,Economat,13578,2,2,94.76439790575915,0,2025-05,lundi,504,51,504,513
