Name,Physical Storage Quantity,Storage Unit,GroupName,Date_week,Month,Stock_Class,Inventory_Cycle,Max_Stock,Weekend,Stock_Utilization
ESSUIT TOUT JUMBO,1.0,PC (1 KG),Hygiène,mardi,2025-05,A,50,13.0,0,0.07692307686390532
ESSUIT TOUT JUMBO,1.0,PC (1 KG),Hygiène,mercredi,2025-05,A,50,13.0,0,0.07692307686390532
ESSUIT TOUT JUMBO,6.0,PC (1 KG),Hygiène,mercredi,2025-05,A,50,13.0,0,0.46153846118343195
ESSUIT TOUT JUMBO,2.0,PC (1 KG),Hygiène,jeudi,2025-05,A,51,13.0,0,0.15384615372781063
ESSUIT TOUT JUMBO,6.0,PC (1 KG),Hygiène,jeudi,2025-05,A,51,13.0,0,0.46153846118343195
ESSUIT TOUT JUMBO,2.0,PC (1 KG),Hygiène,jeudi,2025-05,A,51,13.0,0,0.15384615372781063
ESSUIT TOUT JUMBO,2.0,PC (1 KG),Hygiène,jeudi,2025-05,A,51,13.0,0,0.15384615372781063
ESSUIT TOUT JUMBO,4.0,PC (1 KG),Hygiène,jeudi,2025-05,A,51,13.0,0,0.30769230745562126
ESSUIT TOUT JUMBO,2.0,PC (1 KG),Hygiène,jeudi,2025-05,A,51,13.0,0,0.15384615372781063
ESSUIT TOUT JUMBO,2.0,PC (1 KG),Hygiène,vendredi,2025-05,A,51,13.0,0,0.15384615372781063
ESSUIT TOUT JUMBO,1.0,PC (1 KG),Hygiène,vendredi,2025-05,A,51,13.0,0,0.07692307686390532
ESSUIT TOUT JUMBO,4.0,PC (1 KG),Hygiène,vendredi,2025-05,A,51,13.0,0,0.30769230745562126
ESSUIT TOUT JUMBO,2.0,PC (1 KG),Hygiène,vendredi,2025-05,A,51,13.0,0,0.15384615372781063
ESSUIT TOUT JUMBO,2.0,PC (1 KG),Hygiène,samedi,2025-05,A,51,13.0,0,0.15384615372781063
ESSUIT TOUT JUMBO,6.0,PC (1 KG),Hygiène,samedi,2025-05,A,51,13.0,0,0.46153846118343195
ESSUIT TOUT JUMBO,1.0,PC (1 KG),Hygiène,samedi,2025-05,A,51,13.0,0,0.07692307686390532
ESSUIT TOUT JUMBO,12.0,PC (1 KG),Hygiène,samedi,2025-05,A,51,13.0,0,0.9230769223668639
ESSUIT TOUT JUMBO,2.0,PC (1 KG),Hygiène,dimanche,2025-05,A,51,13.0,0,0.15384615372781063
ESSUIT TOUT JUMBO,6.0,PC (1 KG),Hygiène,dimanche,2025-05,A,51,13.0,0,0.46153846118343195
ESSUIT TOUT JUMBO,1.0,PC (1 KG),Hygiène,dimanche,2025-05,A,51,13.0,0,0.07692307686390532
ESSUIT TOUT JUMBO,1.0,PC (1 KG),Hygiène,lundi,2025-05,A,51,13.0,0,0.07692307686390532
ESSUIT TOUT JUMBO,2.0,PC (1 KG),Hygiène,lundi,2025-05,A,51,13.0,0,0.15384615372781063
ESSUIT TOUT JUMBO,2.0,PC (1 KG),Hygiène,lundi,2025-05,A,51,13.0,0,0.15384615372781063
ESSUIT TOUT JUMBO,2.0,PC (1 KG),Hygiène,mardi,2025-05,A,51,13.0,0,0.15384615372781063
ESSUIT TOUT JUMBO,9.0,PC (1 KG),Hygiène,mardi,2025-05,A,51,13.0,0,0.6923076917751478
ESSUIT TOUT JUMBO,6.0,PC (1 KG),Hygiène,mardi,2025-05,A,51,13.0,0,0.46153846118343195
ESSUIT TOUT JUMBO,2.0,PC (1 KG),Hygiène,mardi,2025-05,A,51,13.0,0,0.15384615372781063
ESSUIT TOUT JUMBO,2.0,PC (1 KG),Hygiène,mercredi,2025-05,A,51,13.0,0,0.15384615372781063
ESSUIT TOUT JUMBO,2.0,PC (1 KG),Hygiène,jeudi,2025-05,A,51,13.0,0,0.15384615372781063
ESSUIT TOUT JUMBO,4.0,PC (1 KG),Hygiène,jeudi,2025-05,A,51,13.0,0,0.30769230745562126
ESSUIT TOUT JUMBO,2.0,PC (1 KG),Hygiène,jeudi,2025-05,A,51,13.0,0,0.15384615372781063
ESSUIT TOUT JUMBO,6.0,PC (1 KG),Hygiène,jeudi,2025-05,A,51,13.0,0,0.46153846118343195
ESSUIT TOUT JUMBO,2.0,PC (1 KG),Hygiène,jeudi,2025-05,A,51,13.0,0,0.15384615372781063
ESSUIT TOUT JUMBO,3.0,PC (1 KG),Hygiène,jeudi,2025-05,A,51,13.0,0,0.23076923059171597
ESSUIT TOUT JUMBO,12.0,PC (1 KG),Hygiène,vendredi,2025-05,A,51,13.0,0,0.9230769223668639
ESSUIT TOUT JUMBO,1.0,PC (1 KG),Hygiène,vendredi,2025-05,A,51,13.0,0,0.07692307686390532
ESSUIT TOUT JUMBO,2.0,PC (1 KG),Hygiène,vendredi,2025-05,A,51,13.0,0,0.15384615372781063
ESSUIT TOUT JUMBO,4.0,PC (1 KG),Hygiène,vendredi,2025-05,A,51,13.0,0,0.30769230745562126
ESSUIT TOUT JUMBO,1.0,PC (1 KG),Hygiène,vendredi,2025-05,A,51,13.0,0,0.07692307686390532
ESSUIT TOUT JUMBO,2.0,PC (1 KG),Hygiène,vendredi,2025-05,A,51,13.0,0,0.15384615372781063
ESSUIT TOUT JUMBO,6.0,PC (1 KG),Hygiène,samedi,2025-05,A,51,13.0,0,0.46153846118343195
ESSUIT TOUT JUMBO,1.0,PC (1 KG),Hygiène,samedi,2025-05,A,51,13.0,0,0.07692307686390532
ESSUIT TOUT JUMBO,2.0,PC (1 KG),Hygiène,samedi,2025-05,A,51,13.0,0,0.15384615372781063
ESSUIT TOUT JUMBO,6.0,PC (1 KG),Hygiène,samedi,2025-05,A,51,13.0,0,0.46153846118343195
ESSUIT TOUT JUMBO,6.0,PC (1 KG),Hygiène,samedi,2025-05,A,51,13.0,0,0.46153846118343195
ESSUIT TOUT JUMBO,1.0,PC (1 KG),Hygiène,samedi,2025-05,A,51,13.0,0,0.07692307686390532
ESSUIT TOUT JUMBO,1.0,PC (1 KG),Hygiène,samedi,2025-05,A,51,13.0,0,0.07692307686390532
ESSUIT TOUT JUMBO,2.0,PC (1 KG),Hygiène,samedi,2025-05,A,51,13.0,0,0.15384615372781063
ESSUIT TOUT JUMBO,2.0,PC (1 KG),Hygiène,samedi,2025-05,A,51,13.0,0,0.15384615372781063
ESSUIT TOUT JUMBO,1.0,PC (1 KG),Hygiène,dimanche,2025-05,A,52,13.0,0,0.07692307686390532
ESSUIT TOUT JUMBO,6.0,PC (1 KG),Hygiène,dimanche,2025-05,A,52,13.0,0,0.46153846118343195
ESSUIT TOUT JUMBO,1.0,PC (1 KG),Hygiène,mardi,2025-05,A,52,13.0,0,0.07692307686390532
ESSUIT TOUT JUMBO,2.0,PC (1 KG),Hygiène,mardi,2025-05,A,52,13.0,0,0.15384615372781063
ESSUIT TOUT JUMBO,12.0,PC (1 KG),Hygiène,mardi,2025-05,A,52,13.0,0,0.9230769223668639
ESSUIT TOUT JUMBO,2.0,PC (1 KG),Hygiène,mardi,2025-05,A,52,13.0,0,0.15384615372781063
ESSUIT TOUT JUMBO,2.0,PC (1 KG),Hygiène,mardi,2025-05,A,52,13.0,0,0.15384615372781063
ESSUIT TOUT JUMBO,2.0,PC (1 KG),Hygiène,mardi,2025-05,A,52,13.0,0,0.15384615372781063
ESSUIT TOUT JUMBO,6.0,PC (1 KG),Hygiène,mardi,2025-05,A,52,13.0,0,0.46153846118343195
ESSUIT TOUT JUMBO,6.0,PC (1 KG),Hygiène,mercredi,2025-05,A,52,13.0,0,0.46153846118343195
ESSUIT TOUT JUMBO,1.0,PC (1 KG),Hygiène,mercredi,2025-05,A,52,13.0,0,0.07692307686390532
ESSUIT TOUT JUMBO,3.0,PC (1 KG),Hygiène,mercredi,2025-05,A,52,13.0,0,0.23076923059171597
ESSUIT TOUT JUMBO,2.0,PC (1 KG),Hygiène,mercredi,2025-05,A,52,13.0,0,0.15384615372781063
ESSUIT TOUT JUMBO,6.0,PC (1 KG),Hygiène,mercredi,2025-05,A,52,13.0,0,0.46153846118343195
ESSUIT TOUT JUMBO,2.0,PC (1 KG),Hygiène,jeudi,2025-05,A,52,13.0,0,0.15384615372781063
ESSUIT TOUT JUMBO,2.0,PC (1 KG),Hygiène,jeudi,2025-05,A,52,13.0,0,0.15384615372781063
ESSUIT TOUT JUMBO,2.0,PC (1 KG),Hygiène,jeudi,2025-05,A,52,13.0,0,0.15384615372781063
ESSUIT TOUT JUMBO,4.0,PC (1 KG),Hygiène,jeudi,2025-05,A,52,13.0,0,0.30769230745562126
ESSUIT TOUT JUMBO,1.0,PC (1 KG),Hygiène,vendredi,2025-05,A,52,13.0,0,0.07692307686390532
ESSUIT TOUT JUMBO,2.0,PC (1 KG),Hygiène,vendredi,2025-05,A,52,13.0,0,0.15384615372781063
ESSUIT TOUT JUMBO,1.0,PC (1 KG),Hygiène,vendredi,2025-05,A,52,13.0,0,0.07692307686390532
ESSUIT TOUT JUMBO,2.0,PC (1 KG),Hygiène,vendredi,2025-05,A,52,13.0,0,0.15384615372781063
ESSUIT TOUT JUMBO,12.0,PC (1 KG),Hygiène,vendredi,2025-05,A,52,13.0,0,0.9230769223668639
ESSUIT TOUT JUMBO,1.0,PC (1 KG),Hygiène,samedi,2025-05,A,52,13.0,0,0.07692307686390532
ESSUIT TOUT JUMBO,1.0,PC (1 KG),Hygiène,samedi,2025-05,A,52,13.0,0,0.07692307686390532
ESSUIT TOUT JUMBO,1.0,PC (1 KG),Hygiène,samedi,2025-05,A,52,13.0,0,0.07692307686390532
ESSUIT TOUT JUMBO,1.0,PC (1 KG),Hygiène,samedi,2025-05,A,52,13.0,0,0.07692307686390532
ESSUIT TOUT JUMBO,2.0,PC (1 KG),Hygiène,samedi,2025-05,A,52,13.0,0,0.15384615372781063
ETUI SANDWICH,700.0,PC (1 PC),Consommable,mardi,2024-01,B,1,2000.0,0,0.34999999999825004
ETUI SANDWICH,1000.0,PC (1 PC),Consommable,dimanche,2024-01,B,3,2000.0,0,0.4999999999975
ETUI SANDWICH,700.0,PC (1 PC),Consommable,lundi,2024-02,B,4,2000.0,0,0.34999999999825004
ETUI SANDWICH,300.0,PC (1 PC),Consommable,vendredi,2024-02,B,4,2000.0,0,0.14999999999925
ETUI SANDWICH,800.0,PC (1 PC),Consommable,mercredi,2024-03,B,9,2000.0,0,0.399999999998
ETUI SANDWICH,600.0,PC,Consommable,samedi,2024-03,B,9,2000.0,0,0.2999999999985
ETUI SANDWICH,600.0,PC (1 PC),Consommable,lundi,2024-04,B,10,2000.0,0,0.2999999999985
ETUI SANDWICH,700.0,PC (1 PC),Consommable,jeudi,2024-04,B,11,2000.0,0,0.34999999999825004
ETUI SANDWICH,1400.0,PC (1 PC),Consommable,vendredi,2024-04,B,11,2000.0,0,0.6999999999965001
ETUI SANDWICH,700.0,PC,Consommable,samedi,2024-05,B,13,2000.0,0,0.34999999999825004
ETUI SANDWICH,1200.0,PC (1 PC),Consommable,samedi,2024-05,B,14,2000.0,0,0.599999999997
ETUI SANDWICH,1400.0,PC (1 PC),Consommable,lundi,2024-05,B,15,2000.0,0,0.6999999999965001
ETUI SANDWICH,2000.0,PC (1 PC),Consommable,samedi,2024-06,B,16,2000.0,0,0.999999999995
ETUI SANDWICH,1000.0,PC (1 PC),Consommable,mardi,2024-06,B,17,2000.0,0,0.4999999999975
ETUI SANDWICH,1000.0,PC,Consommable,mercredi,2024-06,B,18,2000.0,0,0.4999999999975
ETUI SANDWICH,1000.0,PC (1 PC),Consommable,lundi,2024-07,B,19,2000.0,0,0.4999999999975
ETUI SANDWICH,1000.0,PC (1 PC),Consommable,vendredi,2024-07,B,19,2000.0,0,0.4999999999975
ETUI SANDWICH,2000.0,PC (1 PC),Consommable,samedi,2024-07,B,19,2000.0,0,0.999999999995
ETUI SANDWICH,1000.0,PC (1 PC),Consommable,vendredi,2024-08,B,23,2000.0,0,0.4999999999975
ETUI SANDWICH,1000.0,PC (1 PC),Consommable,vendredi,2024-08,B,23,2000.0,0,0.4999999999975
ETUI SANDWICH,1000.0,PC (1 PC),Consommable,dimanche,2024-08,B,24,2000.0,0,0.4999999999975
ETUI SANDWICH,2000.0,PC (1 PC),Consommable,samedi,2024-09,B,26,2000.0,0,0.999999999995
ETUI SANDWICH,1000.0,PC (1 PC),Consommable,vendredi,2024-09,B,27,2000.0,0,0.4999999999975
ETUI SANDWICH,1000.0,PC,Consommable,samedi,2024-09,B,28,2000.0,0,0.4999999999975
ETUI SANDWICH,1000.0,PC (1 PC),Consommable,jeudi,2024-10,B,28,2000.0,0,0.4999999999975
ETUI SANDWICH,1000.0,PC,Consommable,samedi,2024-10,B,30,2000.0,0,0.4999999999975
ETUI SANDWICH,1000.0,PC (1 PC),Consommable,mercredi,2024-10,B,30,2000.0,0,0.4999999999975
ETUI SANDWICH,750.0,PC (1 PC),Consommable,samedi,2024-11,B,33,2000.0,0,0.374999999998125
ETUI SANDWICH,750.0,PC (1 PC),Consommable,mercredi,2024-11,B,33,2000.0,0,0.374999999998125
ETUI SANDWICH,750.0,PC (1 PC),Consommable,mercredi,2024-11,B,34,2000.0,0,0.374999999998125
ETUI SANDWICH,750.0,PC (1 PC),Consommable,mardi,2024-12,B,35,2000.0,0,0.374999999998125
ETUI SANDWICH,1000.0,PC (1 PC),Consommable,vendredi,2024-12,B,36,2000.0,0,0.4999999999975
ETUI SANDWICH,500.0,PC (1 PC),Consommable,dimanche,2024-12,B,37,2000.0,0,0.24999999999875
ETUI SANDWICH,1000.0,PC (1 PC),Consommable,samedi,2025-01,B,39,2000.0,0,0.4999999999975
ETUI SANDWICH,1000.0,PC (1 PC),Consommable,samedi,2025-01,B,40,2000.0,0,0.4999999999975
ETUI SANDWICH,1000.0,PC,Consommable,dimanche,2025-01,B,40,2000.0,0,0.4999999999975
ETUI SANDWICH,1000.0,PC,Consommable,vendredi,2025-02,B,43,2000.0,0,0.4999999999975
ETUI SANDWICH,1000.0,PC (1 PC),Consommable,samedi,2025-03,B,43,2000.0,0,0.4999999999975
ETUI SANDWICH,1500.0,PC (1 PC),Consommable,mardi,2025-04,B,46,2000.0,0,0.74999999999625
ETUI SANDWICH,1500.0,PC (1 PC),Consommable,samedi,2025-04,B,47,2000.0,0,0.74999999999625
ETUI SANDWICH,1000.0,PC (1 PC),Consommable,samedi,2025-04,B,49,2000.0,0,0.4999999999975
ETUI SANDWICH,1000.0,PC (1 PC),Consommable,dimanche,2025-04,B,49,2000.0,0,0.4999999999975
ETUI SANDWICH,1500.0,PC (1 PC),Consommable,mercredi,2025-05,B,50,2000.0,0,0.74999999999625
ETUI SANDWICH,1000.0,PC (1 PC),Consommable,mardi,2025-05,B,50,2000.0,0,0.4999999999975
ETUI SANDWICH,1000.0,PC (1 PC),Consommable,samedi,2025-05,B,51,2000.0,0,0.4999999999975
ETUI SANDWICH,500.0,PC (1 PC),Consommable,dimanche,2025-05,B,51,2000.0,0,0.24999999999875
ETUI SANDWICH,500.0,PC (1 PC),Consommable,mercredi,2025-05,B,51,2000.0,0,0.24999999999875
ETUI SANDWICH,500.0,PC (1 PC),Consommable,vendredi,2025-05,B,52,2000.0,0,0.24999999999875
FANTA BOITE 24CL,80.0,PC (1 PC),Eaux et Sodas,lundi,2024-01,A,1,120.0,0,0.6666666666111112
FANTA BOITE 24CL,49.0,PC (1 PC),Eaux et Sodas,lundi,2024-01,A,1,120.0,0,0.4083333332993056
FANTA BOITE 24CL,4.0,PC (1 PC),Eaux et Sodas,lundi,2024-01,A,1,120.0,0,0.033333333330555555
FANTA BOITE 24CL,7.0,PC (1 PC),Eaux et Sodas,lundi,2024-01,A,1,120.0,0,0.05833333332847222
FANTA BOITE 24CL,17.0,PC (1 PC),Eaux et Sodas,mardi,2024-01,A,1,120.0,0,0.1416666666548611
FANTA BOITE 24CL,12.0,PC (1 PC),Eaux et Sodas,mardi,2024-01,A,1,120.0,0,0.09999999999166667
FANTA BOITE 24CL,11.0,PC (1 PC),Eaux et Sodas,mardi,2024-01,A,1,120.0,0,0.09166666665902778
FANTA BOITE 24CL,58.0,PC (1 PC),Eaux et Sodas,mardi,2024-01,A,1,120.0,0,0.48333333329305556
FANTA BOITE 24CL,24.0,PC (1 PC),Eaux et Sodas,mercredi,2024-01,A,1,120.0,0,0.19999999998333334
FANTA BOITE 24CL,30.0,PC (1 PC),Eaux et Sodas,mercredi,2024-01,A,1,120.0,0,0.2499999999791667
FANTA BOITE 24CL,3.0,PC (1 PC),Eaux et Sodas,mercredi,2024-01,A,1,120.0,0,0.024999999997916668
FANTA BOITE 24CL,10.0,PC (1 PC),Eaux et Sodas,jeudi,2024-01,A,1,120.0,0,0.0833333333263889
FANTA BOITE 24CL,3.0,PC (1 PC),Eaux et Sodas,jeudi,2024-01,A,1,120.0,0,0.024999999997916668
FANTA BOITE 24CL,24.0,PC (1 PC),Eaux et Sodas,jeudi,2024-01,A,1,120.0,0,0.19999999998333334
FANTA BOITE 24CL,24.0,PC (1 PC),Eaux et Sodas,jeudi,2024-01,A,1,120.0,0,0.19999999998333334
FANTA BOITE 24CL,10.0,PC (1 PC),Eaux et Sodas,jeudi,2024-01,A,1,120.0,0,0.0833333333263889
FANTA BOITE 24CL,17.0,PC (1 PC),Eaux et Sodas,jeudi,2024-01,A,1,120.0,0,0.1416666666548611
FANTA BOITE 24CL,28.0,PC (1 PC),Eaux et Sodas,vendredi,2024-01,A,1,120.0,0,0.2333333333138889
FANTA BOITE 24CL,22.0,PC (1 PC),Eaux et Sodas,vendredi,2024-01,A,1,120.0,0,0.18333333331805557
FANTA BOITE 24CL,1.0,PC (1 PC),Eaux et Sodas,vendredi,2024-01,A,1,120.0,0,0.008333333332638889
FANTA BOITE 24CL,3.0,PC (1 PC),Eaux et Sodas,samedi,2024-01,A,1,120.0,0,0.024999999997916668
FANTA BOITE 24CL,11.0,PC (1 PC),Eaux et Sodas,samedi,2024-01,A,1,120.0,0,0.09166666665902778
FANTA BOITE 24CL,3.0,PC (1 PC),Eaux et Sodas,samedi,2024-01,A,1,120.0,0,0.024999999997916668
FANTA BOITE 24CL,19.0,PC (1 PC),Eaux et Sodas,samedi,2024-01,A,1,120.0,0,0.1583333333201389
FANTA BOITE 24CL,46.0,PC (1 PC),Eaux et Sodas,dimanche,2024-01,A,1,120.0,0,0.3833333333013889
FANTA BOITE 24CL,34.0,PC (1 PC),Eaux et Sodas,dimanche,2024-01,A,1,120.0,0,0.2833333333097222
FANTA BOITE 24CL,7.0,PC (1 PC),Eaux et Sodas,lundi,2024-01,A,1,120.0,0,0.05833333332847222
FANTA BOITE 24CL,2.0,PC (1 PC),Eaux et Sodas,lundi,2024-01,A,1,120.0,0,0.016666666665277777
FANTA BOITE 24CL,22.0,PC (1 PC),Eaux et Sodas,lundi,2024-01,A,1,120.0,0,0.18333333331805557
FANTA BOITE 24CL,18.0,PC (1 PC),Eaux et Sodas,lundi,2024-01,A,1,120.0,0,0.14999999998750002
FANTA BOITE 24CL,7.0,PC (1 PC),Eaux et Sodas,lundi,2024-01,A,1,120.0,0,0.05833333332847222
FANTA BOITE 24CL,37.0,PC (1 PC),Eaux et Sodas,mardi,2024-01,A,1,120.0,0,0.3083333333076389
FANTA BOITE 24CL,37.0,PC (1 PC),Eaux et Sodas,mardi,2024-01,A,1,120.0,0,0.3083333333076389
FANTA BOITE 24CL,5.0,PC (1 PC),Eaux et Sodas,mardi,2024-01,A,1,120.0,0,0.04166666666319445
FANTA BOITE 24CL,2.0,PC (1 PC),Eaux et Sodas,mercredi,2024-01,A,1,120.0,0,0.016666666665277777
FANTA BOITE 24CL,31.0,PC (1 PC),Eaux et Sodas,mercredi,2024-01,A,1,120.0,0,0.2583333333118056
FANTA BOITE 24CL,8.0,PC (1 PC),Eaux et Sodas,mercredi,2024-01,A,1,120.0,0,0.06666666666111111
FANTA BOITE 24CL,4.0,PC (1 PC),Eaux et Sodas,mercredi,2024-01,A,1,120.0,0,0.033333333330555555
FANTA BOITE 24CL,10.0,PC (1 PC),Eaux et Sodas,mercredi,2024-01,A,1,120.0,0,0.0833333333263889
FANTA BOITE 24CL,29.0,PC (1 PC),Eaux et Sodas,jeudi,2024-01,A,2,120.0,0,0.24166666664652778
FANTA BOITE 24CL,12.0,PC (1 PC),Eaux et Sodas,jeudi,2024-01,A,2,120.0,0,0.09999999999166667
FANTA BOITE 24CL,5.0,PC (1 PC),Eaux et Sodas,vendredi,2024-01,A,2,120.0,0,0.04166666666319445
FANTA BOITE 24CL,2.0,PC (1 PC),Eaux et Sodas,vendredi,2024-01,A,2,120.0,0,0.016666666665277777
FANTA BOITE 24CL,4.0,PC (1 PC),Eaux et Sodas,vendredi,2024-01,A,2,120.0,0,0.033333333330555555
FANTA BOITE 24CL,11.0,PC (1 PC),Eaux et Sodas,vendredi,2024-01,A,2,120.0,0,0.09166666665902778
FANTA BOITE 24CL,1.0,PC (1 PC),Eaux et Sodas,vendredi,2024-01,A,2,120.0,0,0.008333333332638889
FANTA BOITE 24CL,21.0,PC (1 PC),Eaux et Sodas,samedi,2024-01,A,2,120.0,0,0.17499999998541668
FANTA BOITE 24CL,10.0,PC (1 PC),Eaux et Sodas,samedi,2024-01,A,2,120.0,0,0.0833333333263889
FANTA BOITE 24CL,7.0,PC (1 PC),Eaux et Sodas,jeudi,2024-01,A,2,120.0,0,0.05833333332847222
FANTA BOITE 24CL,2.0,PC (1 PC),Eaux et Sodas,jeudi,2024-01,A,2,120.0,0,0.016666666665277777
FANTA BOITE 24CL,10.0,PC (1 PC),Eaux et Sodas,jeudi,2024-01,A,2,120.0,0,0.0833333333263889
FANTA BOITE 24CL,3.0,PC (1 PC),Eaux et Sodas,vendredi,2024-01,A,2,120.0,0,0.024999999997916668
FANTA BOITE 24CL,9.0,PC (1 PC),Eaux et Sodas,vendredi,2024-01,A,2,120.0,0,0.07499999999375001
FANTA BOITE 24CL,7.0,PC (1 PC),Eaux et Sodas,vendredi,2024-01,A,2,120.0,0,0.05833333332847222
FANTA BOITE 24CL,1.0,PC (1 PC),Eaux et Sodas,samedi,2024-01,A,2,120.0,0,0.008333333332638889
FANTA BOITE 24CL,17.0,PC (1 PC),Eaux et Sodas,samedi,2024-01,A,2,120.0,0,0.1416666666548611
FANTA BOITE 24CL,15.0,PC (1 PC),Eaux et Sodas,samedi,2024-01,A,2,120.0,0,0.12499999998958335
FANTA BOITE 24CL,6.0,PC (1 PC),Eaux et Sodas,dimanche,2024-01,A,3,120.0,0,0.049999999995833336
FANTA BOITE 24CL,15.0,PC (1 PC),Eaux et Sodas,dimanche,2024-01,A,3,120.0,0,0.12499999998958335
FANTA BOITE 24CL,45.0,PC (1 PC),Eaux et Sodas,dimanche,2024-01,A,3,120.0,0,0.37499999996875
FANTA BOITE 24CL,15.0,PC (1 PC),Eaux et Sodas,lundi,2024-01,A,3,120.0,0,0.12499999998958335
FANTA BOITE 24CL,2.0,PC (1 PC),Eaux et Sodas,lundi,2024-01,A,3,120.0,0,0.016666666665277777
FANTA BOITE 24CL,5.0,PC (1 PC),Eaux et Sodas,lundi,2024-01,A,3,120.0,0,0.04166666666319445
FANTA BOITE 24CL,14.0,PC (1 PC),Eaux et Sodas,lundi,2024-01,A,3,120.0,0,0.11666666665694445
FANTA BOITE 24CL,2.0,PC (1 PC),Eaux et Sodas,lundi,2024-01,A,3,120.0,0,0.016666666665277777
FANTA BOITE 24CL,21.0,PC (1 PC),Eaux et Sodas,mardi,2024-01,A,3,120.0,0,0.17499999998541668
FANTA BOITE 24CL,12.0,PC (1 PC),Eaux et Sodas,mardi,2024-01,A,3,120.0,0,0.09999999999166667
FANTA BOITE 24CL,4.0,PC (1 PC),Eaux et Sodas,mercredi,2024-01,A,3,120.0,0,0.033333333330555555
FANTA BOITE 24CL,8.0,PC (1 PC),Eaux et Sodas,mercredi,2024-01,A,3,120.0,0,0.06666666666111111
FANTA BOITE 24CL,4.0,PC (1 PC),Eaux et Sodas,jeudi,2024-01,A,3,120.0,0,0.033333333330555555
FANTA BOITE 24CL,2.0,PC (1 PC),Eaux et Sodas,vendredi,2024-01,A,3,120.0,0,0.016666666665277777
FANTA BOITE 24CL,1.0,PC (1 PC),Eaux et Sodas,vendredi,2024-01,A,3,120.0,0,0.008333333332638889
FANTA BOITE 24CL,8.0,PC (1 PC),Eaux et Sodas,vendredi,2024-01,A,3,120.0,0,0.06666666666111111
FANTA BOITE 24CL,2.0,PC (1 PC),Eaux et Sodas,vendredi,2024-01,A,3,120.0,0,0.016666666665277777
FANTA BOITE 24CL,10.0,PC (1 PC),Eaux et Sodas,vendredi,2024-01,A,3,120.0,0,0.0833333333263889
FANTA BOITE 24CL,6.0,PC (1 PC),Eaux et Sodas,samedi,2024-01,A,3,120.0,0,0.049999999995833336
FANTA BOITE 24CL,15.0,PC (1 PC),Eaux et Sodas,samedi,2024-01,A,3,120.0,0,0.12499999998958335
FANTA BOITE 24CL,2.0,PC (1 PC),Eaux et Sodas,samedi,2024-01,A,3,120.0,0,0.016666666665277777
FANTA BOITE 24CL,11.0,PC (1 PC),Eaux et Sodas,dimanche,2024-01,A,3,120.0,0,0.09166666665902778
FANTA BOITE 24CL,19.0,PC (1 PC),Eaux et Sodas,dimanche,2024-01,A,3,120.0,0,0.1583333333201389
FANTA BOITE 24CL,7.0,PC (1 PC),Eaux et Sodas,dimanche,2024-01,A,3,120.0,0,0.05833333332847222
FANTA BOITE 24CL,1.0,PC (1 PC),Eaux et Sodas,dimanche,2024-01,A,3,120.0,0,0.008333333332638889
FANTA BOITE 24CL,15.0,PC (1 PC),Eaux et Sodas,lundi,2024-01,A,3,120.0,0,0.12499999998958335
FANTA BOITE 24CL,11.0,PC (1 PC),Eaux et Sodas,lundi,2024-01,A,3,120.0,0,0.09166666665902778
FANTA BOITE 24CL,1.0,PC (1 PC),Eaux et Sodas,mardi,2024-01,A,3,120.0,0,0.008333333332638889
FANTA BOITE 24CL,3.0,PC (1 PC),Eaux et Sodas,mardi,2024-01,A,3,120.0,0,0.024999999997916668
FANTA BOITE 24CL,15.0,PC (1 PC),Eaux et Sodas,mardi,2024-01,A,3,120.0,0,0.12499999998958335
FANTA BOITE 24CL,6.0,PC (1 PC),Eaux et Sodas,mardi,2024-01,A,3,120.0,0,0.049999999995833336
FANTA BOITE 24CL,10.0,PC (1 PC),Eaux et Sodas,mardi,2024-01,A,3,120.0,0,0.0833333333263889
FANTA BOITE 24CL,3.0,PC (1 PC),Eaux et Sodas,jeudi,2024-02,A,4,120.0,0,0.024999999997916668
FANTA BOITE 24CL,29.0,PC (1 PC),Eaux et Sodas,jeudi,2024-02,A,4,120.0,0,0.24166666664652778
FANTA BOITE 24CL,37.0,PC (1 PC),Eaux et Sodas,vendredi,2024-02,A,4,120.0,0,0.3083333333076389
FANTA BOITE 24CL,19.0,PC (1 PC),Eaux et Sodas,vendredi,2024-02,A,4,120.0,0,0.1583333333201389
FANTA BOITE 24CL,10.0,PC (1 PC),Eaux et Sodas,vendredi,2024-02,A,4,120.0,0,0.0833333333263889
FANTA BOITE 24CL,15.0,PC (1 PC),Eaux et Sodas,samedi,2024-02,A,4,120.0,0,0.12499999998958335
FANTA BOITE 24CL,2.0,PC (1 PC),Eaux et Sodas,samedi,2024-02,A,4,120.0,0,0.016666666665277777
FANTA BOITE 24CL,9.0,PC (1 PC),Eaux et Sodas,samedi,2024-02,A,4,120.0,0,0.07499999999375001
FANTA BOITE 24CL,16.0,PC (1 PC),Eaux et Sodas,dimanche,2024-02,A,4,120.0,0,0.13333333332222222
FANTA BOITE 24CL,14.0,PC (1 PC),Eaux et Sodas,dimanche,2024-02,A,4,120.0,0,0.11666666665694445
FANTA BOITE 24CL,6.0,PC (1 PC),Eaux et Sodas,dimanche,2024-02,A,4,120.0,0,0.049999999995833336
