product,inventory_cycle,predicted_inventory,model_used
SAC A POUBELLE GEANT BLANC,24,59.923454,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,24,58.35736,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,24,56.400986,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,24,80.39648,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,24,94.34504,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,24,159.69275,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,24,157.45099,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,24,93.56743,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,24,133.57948,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,24,149.98834,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,24,105.84137,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,24,143.57385,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,24,113.31526,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,25,70.32471,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,25,117.478,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,25,64.699036,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,25,65.467415,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,25,61.186707,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,25,59.0663,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,25,58.304314,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,25,59.135468,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,25,103.4196,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,25,96.373924,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,25,183.51965,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,25,77.71129,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,25,116.827126,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,25,100.371254,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,25,141.51785,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,25,97.62755,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,26,146.55104,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,26,165.72327,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,26,149.8571,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,26,91.80677,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,26,134.05592,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,26,81.0814,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,26,72.80104,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,26,71.93733,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,26,130.29834,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,26,153.08415,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,26,166.90388,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,26,146.05264,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,27,104.58471,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,27,85.28821,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,27,138.42696,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,27,148.82092,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,27,71.522736,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,27,57.36595,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,27,62.25143,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,27,64.95962,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,27,141.95091,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,27,158.56259,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,27,90.45328,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,27,131.72386,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,27,80.458435,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,27,67.80016,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,28,55.995834,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,28,58.348263,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,28,58.51341,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,28,58.617695,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,28,54.640495,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,28,52.443424,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,28,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,28,86.09049,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,28,66.98119,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,28,127.40554,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,28,135.48709,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,28,225.26639,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,28,69.64129,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,28,59.736187,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,28,75.6398,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,29,81.12163,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,29,135.26382,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,29,167.65646,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,29,155.56883,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,29,65.10635,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,29,55.48247,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,29,60.817432,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,29,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,29,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,29,54.14236,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,29,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,29,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,29,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,30,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,30,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,30,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,30,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,30,57.550385,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,30,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,30,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,30,51.0572,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,30,62.37302,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,30,51.729897,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,30,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,30,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,30,81.68709,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,30,58.73572,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,30,53.35762,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,30,70.654915,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,30,117.68204,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,30,77.68641,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,30,67.851906,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,30,58.03635,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,30,59.475666,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,30,61.35558,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,30,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,30,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,30,98.32729,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,31,54.600716,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,31,55.074795,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,31,97.77874,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,31,106.49215,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,31,158.98148,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,31,146.66829,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,31,75.185265,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,31,82.21809,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,31,140.4257,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,31,139.59427,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,31,84.70427,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,31,84.26823,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,31,72.95952,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,31,70.166176,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,31,79.581665,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,32,72.82626,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,32,64.56917,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,32,60.930157,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,32,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,32,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,32,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,32,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,32,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,32,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,32,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,32,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,32,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,32,51.32855,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,32,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,32,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,32,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,32,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,32,51.412148,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,32,50.964542,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,32,49.95807,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,32,49.006065,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,32,46.29795,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,32,43.405136,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,32,39.893166,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,32,60.084335,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,32,50.295994,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,33,47.897076,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,33,45.92951,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,33,59.04079,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,33,51.940018,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,33,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,33,55.362453,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,33,52.913307,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,33,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,33,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,33,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,33,64.9965,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,33,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,33,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,33,79.920845,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,33,52.772682,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,33,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,33,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,33,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,33,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,33,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,33,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,33,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,33,52.335743,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,33,52.415867,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,33,53.585754,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,33,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,34,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,34,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,34,51.482613,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,34,50.931133,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,34,49.50045,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,34,47.277275,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,34,44.534805,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,34,42.075165,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,34,44.627934,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,34,41.42388,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,34,44.72089,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,34,47.47349,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,34,46.127953,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,34,46.0945,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,34,49.249657,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,34,50.158077,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,34,50.982174,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,34,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,35,72.45394,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,35,58.345757,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,35,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,35,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,35,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,35,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,35,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,35,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,35,81.98096,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,35,51.625603,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,35,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,35,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,35,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,35,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,35,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,35,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,35,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,35,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,35,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,35,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,35,50.868816,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,35,50.263226,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,35,49.285805,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,35,46.374424,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,35,42.391163,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,35,42.429176,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,35,44.320408,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,35,43.50307,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,35,47.87736,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,35,49.566296,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,35,50.43156,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,35,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,35,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,36,51.117065,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,36,49.064625,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,36,44.447876,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,36,42.255527,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,36,39.718094,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,36,36.21094,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,36,32.811295,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,36,56.871094,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,36,44.5455,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,36,49.786137,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,36,46.48182,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,36,45.063972,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,36,50.670433,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,36,48.705807,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,36,48.131306,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,36,47.490604,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,36,46.589443,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,36,42.61554,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,36,39.25369,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,36,37.451015,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,36,37.068653,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,36,35.736946,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,36,35.13797,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,36,35.314575,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,36,33.817764,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,36,34.934895,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,37,55.067318,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,37,67.47115,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,37,61.840984,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,37,54.798786,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,37,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,37,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,37,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,37,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,37,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,37,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,37,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,37,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,37,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,37,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,37,51.075417,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,37,50.666172,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,37,50.626038,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,37,50.50285,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,37,49.44127,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,37,44.97403,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,37,43.4909,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,37,43.892914,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,37,43.23176,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,37,43.770668,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,37,44.74501,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,37,44.05398,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,37,43.266884,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,38,50.405502,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,38,60.748062,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,38,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,38,101.00508,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,38,52.427956,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,38,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,38,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,38,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,38,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,38,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,38,51.744137,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,38,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,38,51.462517,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,38,50.659794,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,38,49.53323,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,38,50.413868,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,38,50.280518,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,38,50.4624,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,38,50.40568,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,38,48.806145,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,38,45.77653,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,38,45.469185,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,38,43.21698,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,38,41.109913,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,38,40.949326,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,38,39.766438,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,39,36.013645,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,39,32.644817,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,39,30.29297,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,39,28.620508,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,39,27.457914,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,39,29.35029,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,39,28.431486,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,39,29.422884,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,39,29.195349,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,39,27.372461,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,39,26.31338,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,39,25.37847,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,39,26.880816,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,39,29.816256,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,39,39.877438,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,39,43.542053,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,39,45.516228,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,39,69.26097,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,39,54.086315,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,39,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,39,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,39,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,39,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,39,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,39,57.244232,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,40,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,40,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,40,51.273586,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,40,50.674866,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,40,86.57373,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,40,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,40,99.369125,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,40,61.512444,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,40,111.730576,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,40,80.08388,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,40,52.132584,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,40,79.54777,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,40,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,40,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,40,51.34631,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,40,58.693253,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,40,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,40,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,40,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,40,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,40,75.939224,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,40,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,40,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,40,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,40,50.73764,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,40,50.27814,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,40,47.343178,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,41,48.759586,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,41,73.22344,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,41,53.30706,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,41,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,41,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,41,56.806305,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,41,94.524574,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,41,59.782238,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,41,112.852486,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,41,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,41,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,41,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,41,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,42,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,42,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,42,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,42,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,42,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,42,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,42,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,42,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,42,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,42,63.17922,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,42,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,42,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,42,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,42,60.486668,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,42,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,42,52.77895,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,42,51.486267,bidirectional_lstm
SAC A POUBELLE GEANT BLANC,42,51.486267,bidirectional_lstm
