Name,Cycle_Number,Total_10Day_Quantity,Max_Stock,GroupName,Stock_Class,Storage Unit,Month,Date_week,Family,Site,Item Id,Weekend,Demanded,Delivered,satisfaction_rate (%),days_since_start,Inventory_Cycle,Cycle_Start_Day,Cycle_End_Day
PAPIER SERVIETTE GOURMANDISE,12,80.0,120.0,Consommable,B,PC (1 PC),2024-04,lundi,CONSO/HYG,Economat,12321,1,2,2,49.32432432432432,112,12,112,121
PAPIER SERVIETTE GOURMANDISE,13,120.0,120.0,Consommable,B,PC,2024-05,mercredi,CONSO/HYG,Economat,12321,0,3,3,49.32432432432432,121,13,121,130
PAPIER SERVIETTE GOURMANDISE,14,80.0,120.0,Consommable,B,PC (1 PC),2024-05,samedi,CONSO/HYG,Economat,12321,1,2,2,49.32432432432432,131,14,131,140
PAPIER SERVIETTE GOURMANDISE,15,40.0,120.0,Consommable,B,PC (1 PC),2024-05,lundi,CONSO/HYG,Economat,12321,0,1,1,49.32432432432432,147,15,147,156
PAPIER SERVIETTE GOURMANDISE,16,80.0,120.0,Consommable,B,PC (1 PC),2024-06,dimanche,CONSO/HYG,Economat,12321,1,2,2,49.32432432432432,153,16,153,162
PAPIER SERVIETTE GOURMANDISE,17,80.0,120.0,Consommable,B,PC (1 PC),2024-06,jeudi,CONSO/HYG,Economat,12321,0,2,2,49.32432432432432,164,17,164,173
PAPIER SERVIETTE GOURMANDISE,18,40.0,120.0,Consommable,B,PC (1 PC),2024-06,samedi,CONSO/HYG,Economat,12321,1,1,1,49.32432432432432,180,19,180,189
PAPIER SERVIETTE GOURMANDISE,19,80.0,120.0,Consommable,B,PC,2024-06,dimanche,CONSO/HYG,Economat,12321,1,2,2,49.32432432432432,181,19,181,190
PAPIER SERVIETTE GOURMANDISE,20,80.0,120.0,Consommable,B,PC (1 PC),2024-07,jeudi,CONSO/HYG,Economat,12321,1,2,2,49.32432432432432,192,20,192,201
PAPIER SERVIETTE GOURMANDISE,21,82.0,120.0,Consommable,B,PC (1 PC),2024-07,dimanche,CONSO/HYG,Economat,12321,1,2,2,49.32432432432432,202,21,202,211
PAPIER SERVIETTE GOURMANDISE,22,78.0,120.0,Consommable,B,PC (1 PC),2024-07,mardi,CONSO/HYG,Economat,12321,1,2,2,49.32432432432432,211,22,211,220
PAPIER SERVIETTE GOURMANDISE,23,120.0,120.0,Consommable,B,PC (1 PC),2024-08,samedi,CONSO/HYG,Economat,12321,1,2,2,49.32432432432432,222,23,222,231
PAPIER SERVIETTE GOURMANDISE,24,40.0,120.0,Consommable,B,PC,2024-08,lundi,CONSO/HYG,Economat,12321,0,1,1,49.32432432432432,231,24,231,240
PAPIER SERVIETTE GOURMANDISE,25,80.0,120.0,Consommable,B,PC (1 PC),2024-08,vendredi,CONSO/HYG,Economat,12321,1,2,2,49.32432432432432,242,25,242,251
PAPIER SERVIETTE GOURMANDISE,26,40.0,120.0,Consommable,B,PC (1 PC),2024-09,dimanche,CONSO/HYG,Economat,12321,1,1,1,49.32432432432432,251,26,251,260
PAPIER SERVIETTE GOURMANDISE,27,80.0,120.0,Consommable,B,PC (1 PC),2024-09,mercredi,CONSO/HYG,Economat,12321,0,2,2,49.32432432432432,261,27,261,270
PAPIER SERVIETTE GOURMANDISE,28,40.0,120.0,Consommable,B,PC (1 PC),2024-09,samedi,CONSO/HYG,Economat,12321,1,1,1,49.32432432432432,271,28,271,280
PAPIER SERVIETTE GOURMANDISE,29,120.0,120.0,Consommable,B,PC (1 PC),2024-10,dimanche,CONSO/HYG,Economat,12321,1,1,1,49.32432432432432,286,29,286,295
PAPIER SERVIETTE GOURMANDISE,31,40.0,120.0,Consommable,B,PC (1 PC),2024-11,mercredi,CONSO/HYG,Economat,12321,0,1,1,49.32432432432432,310,32,310,319
PAPIER SERVIETTE GOURMANDISE,32,120.0,120.0,Consommable,B,PC (1 PC),2024-11,samedi,CONSO/HYG,Economat,12321,1,3,3,49.32432432432432,313,32,313,322
PAPIER SERVIETTE GOURMANDISE,33,40.0,120.0,Consommable,B,PC (1 PC),2024-11,samedi,CONSO/HYG,Economat,12321,1,1,1,49.32432432432432,327,33,327,336
PAPIER SERVIETTE GOURMANDISE,34,40.0,120.0,Consommable,B,PC (1 PC),2024-12,dimanche,CONSO/HYG,Economat,12321,1,1,1,49.32432432432432,335,34,335,344
PAPIER SERVIETTE GOURMANDISE,35,80.0,120.0,Consommable,B,PC (1 PC),2024-12,samedi,CONSO/HYG,Economat,12321,1,2,2,49.32432432432432,341,35,341,350
PAPIER SERVIETTE GOURMANDISE,36,40.0,120.0,Consommable,B,PC (1 PC),2024-12,samedi,CONSO/HYG,Economat,12321,1,1,1,49.32432432432432,355,36,355,364
PAPIER SERVIETTE GOURMANDISE,37,80.0,120.0,Consommable,B,PC (1 PC),2025-01,vendredi,CONSO/HYG,Economat,12321,1,1,1,49.32432432432432,368,37,368,377
PAPIER SERVIETTE GOURMANDISE,38,40.0,120.0,Consommable,B,PC (1 PC),2025-01,samedi,CONSO/HYG,Economat,12321,1,1,1,49.32432432432432,376,38,376,385
PAPIER SERVIETTE GOURMANDISE,39,80.0,120.0,Consommable,B,PC (1 PC),2025-01,jeudi,CONSO/HYG,Economat,12321,1,2,2,49.32432432432432,388,39,388,397
PAPIER SERVIETTE GOURMANDISE,40,40.0,120.0,Consommable,B,PC (1 PC),2025-02,samedi,CONSO/HYG,Economat,12321,1,1,1,49.32432432432432,397,40,397,406
PAPIER SERVIETTE GOURMANDISE,42,80.0,120.0,Consommable,B,PC (1 PC),2025-02,dimanche,CONSO/HYG,Economat,12321,1,1,1,49.32432432432432,419,42,419,428
PAPIER SERVIETTE GOURMANDISE,44,40.0,120.0,Consommable,B,PC (1 PC),2025-03,vendredi,CONSO/HYG,Economat,12321,1,1,1,49.32432432432432,438,44,438,447
PAPIER SERVIETTE GOURMANDISE,45,72.0,120.0,Consommable,B,PC (1 PC),2025-03,dimanche,CONSO/HYG,Economat,12321,1,1,1,49.32432432432432,447,45,447,456
PAPIER SERVIETTE GOURMANDISE,46,40.0,120.0,Consommable,B,PC (1 PC),2025-04,samedi,CONSO/HYG,Economat,12321,1,1,1,49.32432432432432,460,47,460,469
PAPIER SERVIETTE GOURMANDISE,47,40.0,120.0,Consommable,B,PC (1 PC),2025-04,samedi,CONSO/HYG,Economat,12321,1,1,1,49.32432432432432,467,47,467,476
PAPIER SERVIETTE GOURMANDISE,48,40.0,120.0,Consommable,B,PC (1 PC),2025-04,samedi,CONSO/HYG,Economat,12321,1,1,1,49.32432432432432,474,48,474,483
PAPIER SERVIETTE GOURMANDISE,49,128.0,120.0,Consommable,B,PC (1 PC),2025-04,samedi,CONSO/HYG,Economat,12321,1,3,3,49.32432432432432,481,49,481,490
PAPIER SERVIETTE GOURMANDISE,50,40.0,120.0,Consommable,B,PC (1 PC),2025-05,jeudi,CONSO/HYG,Economat,12321,0,1,1,49.32432432432432,493,50,493,502
PAPIER SERVIETTE GOURMANDISE,51,120.0,120.0,Consommable,B,PC (1 PC),2025-05,dimanche,CONSO/HYG,Economat,12321,1,3,3,49.32432432432432,503,51,503,512
PAPRIKA DOUX,0,2.0,1.0,Fruits & Legumes Frais,C,KG (1 KG),2024-01,lundi,SOLIDES,Economat,13489,0,2,2,55.319148936170215,0,1,0,9
PAPRIKA DOUX,7,2.0,1.0,Fruits & Legumes Frais,C,KG (1 KG),2024-03,lundi,SOLIDES,Economat,13489,0,2,2,55.319148936170215,70,8,70,79
PAPRIKA DOUX,9,1.0,1.0,Fruits & Legumes Frais,C,KG (1 KG),2024-03,lundi,SOLIDES,Economat,13489,0,1,1,55.319148936170215,84,9,84,93
PAPRIKA DOUX,12,1.0,1.0,Fruits & Legumes Frais,C,KG (1 KG),2024-04,dimanche,SOLIDES,Economat,13489,1,1,1,55.319148936170215,118,12,118,127
PAPRIKA DOUX,15,1.0,1.0,Fruits & Legumes Frais,C,KG (1 KG),2024-05,samedi,SOLIDES,Economat,13489,1,1,1,55.319148936170215,145,15,145,154
PAPRIKA DOUX,18,3.0,1.0,Fruits & Legumes Frais,C,KG (1 KG),2024-06,mardi,SOLIDES,Economat,13489,0,3,3,55.319148936170215,176,18,176,185
PAPRIKA DOUX,21,1.0,1.0,Fruits & Legumes Frais,C,KG (1 KG),2024-07,samedi,SOLIDES,Economat,13489,1,1,1,55.319148936170215,208,21,208,217
PAPRIKA DOUX,24,1.0,1.0,Fruits & Legumes Frais,C,KG,2024-08,lundi,SOLIDES,Economat,13489,0,1,1,55.319148936170215,238,24,238,247
PAPRIKA DOUX,27,1.0,1.0,Fruits & Legumes Frais,C,KG,2024-09,mercredi,SOLIDES,Economat,13489,0,1,1,55.319148936170215,261,27,261,270
PAPRIKA DOUX,28,2.0,1.0,Fruits & Legumes Frais,C,KG,2024-10,mardi,SOLIDES,Economat,13489,0,2,2,55.319148936170215,274,28,274,283
PAPRIKA DOUX,29,2.0,1.0,Fruits & Legumes Frais,C,KG,2024-10,mardi,SOLIDES,Economat,13489,1,2,2,55.319148936170215,281,29,281,290
PAPRIKA DOUX,30,2.0,1.0,Fruits & Legumes Frais,C,KG,2024-10,lundi,SOLIDES,Economat,13489,0,2,2,55.319148936170215,294,30,294,303
PAPRIKA DOUX,38,3.0,1.0,Epicerie,C,KG (1 KG),2025-01,vendredi,SOLIDES,Economat,13489,1,3,3,55.319148936170215,375,38,375,384
PAPRIKA DOUX,42,1.0,1.0,Epicerie,C,KG (1 KG),2025-02,samedi,SOLIDES,Economat,13489,1,1,1,55.319148936170215,418,42,418,427
PAPRIKA DOUX,44,2.0,1.0,Epicerie,C,KG (1 KG),2025-03,vendredi,SOLIDES,Economat,13489,1,2,2,55.319148936170215,431,44,431,440
PAPRIKA DOUX,45,1.0,1.0,Epicerie,C,KG (1 KG),2025-03,mardi,SOLIDES,Economat,13489,0,1,1,55.319148936170215,442,45,442,451
PAPRIKA FORT,0,1.0,2.0,Epicerie,C,KG,2024-01,lundi,SOLIDES,Economat,15314,0,1,1,65.9090909090909,0,1,0,9
PAPRIKA FORT,1,1.0,2.0,Epicerie,C,KG (1 KG),2024-01,mardi,SOLIDES,Economat,15314,0,1,1,65.9090909090909,8,1,8,17
PAPRIKA FORT,2,1.0,2.0,Epicerie,C,KG (1 KG),2024-01,dimanche,SOLIDES,Economat,15314,1,1,1,65.9090909090909,20,3,20,29
PAPRIKA FORT,7,1.0,2.0,Epicerie,C,KG (1 KG),2024-03,lundi,SOLIDES,Economat,15314,0,1,1,65.9090909090909,70,8,70,79
PAPRIKA FORT,9,1.0,2.0,Epicerie,C,KG (1 KG),2024-03,mardi,SOLIDES,Economat,15314,0,1,1,65.9090909090909,85,9,85,94
PAPRIKA FORT,12,1.0,2.0,Epicerie,C,KG (1 KG),2024-04,dimanche,SOLIDES,Economat,15314,1,1,1,65.9090909090909,118,12,118,127
PAPRIKA FORT,14,2.0,2.0,Epicerie,C,KG (1 KG),2024-05,jeudi,SOLIDES,Economat,15314,0,2,2,65.9090909090909,136,14,136,145
PAPRIKA FORT,17,1.0,2.0,Epicerie,C,KG (1 KG),2024-06,jeudi,SOLIDES,Economat,15314,0,1,1,65.9090909090909,164,17,164,173
PAPRIKA FORT,24,1.0,2.0,Epicerie,C,KG (1 KG),2024-08,lundi,SOLIDES,Economat,15314,0,1,1,65.9090909090909,238,24,238,247
PAPRIKA FORT,27,1.0,2.0,Epicerie,C,KG (1 KG),2024-09,jeudi,SOLIDES,Economat,15314,0,1,1,65.9090909090909,262,27,262,271
PAPRIKA FORT,32,2.0,2.0,Epicerie,C,KG (1 KG),2024-11,mardi,SOLIDES,Economat,15314,1,2,2,65.9090909090909,316,32,316,325
PAPRIKA FORT,33,2.0,2.0,Epicerie,C,KG (1 KG),2024-11,dimanche,SOLIDES,Economat,15314,1,2,2,65.9090909090909,321,33,321,330
PAPRIKA FORT,34,2.0,2.0,Epicerie,C,KG (1 KG),2024-12,mercredi,SOLIDES,Economat,15314,0,1,1,65.9090909090909,338,34,338,347
PAPRIKA FORT,36,3.0,2.0,Epicerie,C,KG (1 KG),2024-12,samedi,SOLIDES,Economat,15314,1,2,2,65.9090909090909,355,36,355,364
PAPRIKA FORT,37,2.0,2.0,Epicerie,C,KG (1 KG),2025-01,vendredi,SOLIDES,Economat,15314,1,2,2,65.9090909090909,368,37,368,377
PAPRIKA FORT,38,2.0,2.0,Epicerie,C,KG (1 KG),2025-01,lundi,SOLIDES,Economat,15314,0,2,2,65.9090909090909,371,38,371,380
PAPRIKA FORT,39,2.0,2.0,Epicerie,C,KG (1 KG),2025-01,mercredi,SOLIDES,Economat,15314,0,1,1,65.9090909090909,387,39,387,396
PAPRIKA FORT,40,2.0,2.0,Epicerie,C,KG (1 KG),2025-01,mercredi,SOLIDES,Economat,15314,0,2,2,65.9090909090909,394,40,394,403
PAPRIKA FORT,41,1.0,2.0,Epicerie,C,KG (1 KG),2025-02,dimanche,SOLIDES,Economat,15314,1,1,1,65.9090909090909,405,41,405,414
PAPRIKA FORT,42,1.0,2.0,Epicerie,C,KG (1 KG),2025-02,lundi,SOLIDES,Economat,15314,0,1,1,65.9090909090909,420,43,420,429
PAPRIKA FORT,46,1.0,2.0,Epicerie,C,KG (1 KG),2025-04,vendredi,SOLIDES,Economat,15314,1,1,1,65.9090909090909,459,46,459,468
PAPRIKA FORT,47,1.0,2.0,Epicerie,C,KG (1 KG),2025-04,vendredi,SOLIDES,Economat,15314,1,1,1,65.9090909090909,466,47,466,475
PAQUET 17/4,1,100.0,200.0,Consommable,C,PC,2024-01,mardi,CONSO/HYG,Economat,15652,0,1,1,41.50943396226416,1,1,1,10
PAQUET 17/4,9,50.0,200.0,Consommable,C,PC (1 PC),2024-03,mercredi,CONSO/HYG,Economat,15652,0,1,1,41.50943396226416,86,9,86,95
PAQUET 17/4,11,124.0,200.0,Consommable,C,PC (1 PC),2024-04,samedi,CONSO/HYG,Economat,15652,1,2,2,41.50943396226416,103,11,103,112
PAQUET 17/4,12,126.0,200.0,Consommable,C,PC (1 PC),2024-04,mercredi,CONSO/HYG,Economat,15652,0,1,1,41.50943396226416,114,12,114,123
PAQUET 17/4,18,200.0,200.0,Consommable,C,PC (1 PC),2024-06,vendredi,CONSO/HYG,Economat,15652,1,1,1,41.50943396226416,179,18,179,188
PAQUET 17/4,24,100.0,200.0,Consommable,C,PC (1 PC),2024-08,jeudi,CONSO/HYG,Economat,15652,0,1,1,41.50943396226416,234,24,234,243
PAQUET 17/4,25,200.0,200.0,Consommable,C,PC (1 PC),2024-08,jeudi,CONSO/HYG,Economat,15652,0,1,1,41.50943396226416,241,25,241,250
PAQUET 17/4,27,100.0,200.0,Consommable,C,PC,2024-09,mercredi,CONSO/HYG,Economat,15652,0,1,1,41.50943396226416,268,27,268,277
PAQUET 17/4,28,100.0,200.0,Consommable,C,PC (1 PC),2024-10,samedi,CONSO/HYG,Economat,15652,1,1,1,41.50943396226416,278,28,278,287
PAQUET 17/4,32,300.0,200.0,Consommable,C,PC,2024-11,vendredi,CONSO/HYG,Economat,15652,1,2,2,41.50943396226416,312,32,312,321
PAQUET 17/4,33,100.0,200.0,Consommable,C,PC (1 PC),2024-11,lundi,CONSO/HYG,Economat,15652,0,1,1,41.50943396226416,329,33,329,338
PAQUET 17/4,35,100.0,200.0,Consommable,C,PC (1 PC),2024-12,samedi,CONSO/HYG,Economat,15652,1,1,1,41.50943396226416,341,35,341,350
PAQUET 17/4,36,100.0,200.0,Consommable,C,PC (1 PC),2024-12,samedi,CONSO/HYG,Economat,15652,1,1,1,41.50943396226416,355,36,355,364
PAQUET 17/4,39,300.0,200.0,Consommable,C,PC,2025-01,jeudi,CONSO/HYG,Economat,15652,1,2,2,41.50943396226416,381,39,381,390
PAQUET 17/4,43,100.0,200.0,Consommable,C,PC (1 PC),2025-03,jeudi,CONSO/HYG,Economat,15652,0,1,1,41.50943396226416,430,44,430,439
PAQUET 17/4,46,100.0,200.0,Consommable,C,PC (1 PC),2025-04,jeudi,CONSO/HYG,Economat,15652,0,1,1,41.50943396226416,458,46,458,467
PAQUET 17/4,47,100.0,200.0,Consommable,C,PC,2025-04,dimanche,CONSO/HYG,Economat,15652,1,1,1,41.50943396226416,461,47,461,470
PAQUET 17/4,50,200.0,200.0,Consommable,C,PC (1 PC),2025-05,mardi,CONSO/HYG,Economat,15652,0,1,1,41.50943396226416,491,50,491,500
PAQUET 17/4,52,100.0,200.0,Consommable,C,PC,2025-05,samedi,CONSO/HYG,Economat,15652,1,1,1,41.50943396226416,516,52,516,525
PASTEQUE,18,87.15,27.3,Fruits & Legumes Frais,B,KG (1 KG),2024-06,samedi,SOLIDES,Economat,15006,1,7,7,73.56321839080458,173,18,173,182
PASTEQUE,19,129.85,27.3,Fruits & Legumes Frais,B,KG (1 KG),2024-06,dimanche,SOLIDES,Economat,15006,1,9,9,73.5632183908046,181,19,181,190
PASTEQUE,20,93.1,27.3,Fruits & Legumes Frais,B,KG (1 KG),2024-07,vendredi,SOLIDES,Economat,15006,1,6,6,73.5632183908046,193,20,193,202
PASTEQUE,21,56.150000000000006,27.3,Fruits & Legumes Frais,B,KG (1 KG),2024-07,dimanche,SOLIDES,Economat,15006,1,3,3,73.5632183908046,202,21,202,211
PASTEQUE,22,78.55,27.3,Fruits & Legumes Frais,B,KG (1 KG),2024-07,mardi,SOLIDES,Economat,15006,0,6,6,73.5632183908046,211,22,211,220
PASTEQUE,23,126.2,27.3,Fruits & Legumes Frais,B,KG (1 KG),2024-08,samedi,SOLIDES,Economat,15006,1,9,9,73.5632183908046,222,23,222,231
PASTEQUE,24,81.35,27.3,Fruits & Legumes Frais,B,KG (1 KG),2024-08,lundi,SOLIDES,Economat,15006,1,6,6,73.5632183908046,231,24,231,240
PASTEQUE,25,60.449999999999996,27.3,Fruits & Legumes Frais,B,KG (1 KG),2024-08,jeudi,SOLIDES,Economat,15006,1,6,6,73.5632183908046,241,25,241,250
PASTEQUE,49,19.25,27.3,Fruits & Legumes Frais,B,KG (1 KG),2025-05,samedi,SOLIDES,Economat,15006,1,2,2,73.5632183908046,488,49,488,497
PASTEQUE,50,39.75,27.3,Fruits & Legumes Frais,B,KG (1 KG),2025-05,mercredi,SOLIDES,Economat,15006,1,5,5,73.5632183908046,492,50,492,501
PASTEQUE,51,16.75,27.3,Fruits & Legumes Frais,B,KG (1 KG),2025-05,vendredi,SOLIDES,Economat,15006,1,2,2,73.5632183908046,508,51,508,517
PASTEQUE,52,23.0,27.3,Fruits & Legumes Frais,B,KG (1 KG),2025-05,mardi,SOLIDES,Economat,15006,1,3,3,73.5632183908046,512,52,512,521
PATE PAPILLON,3,4.0,24.0,Epicerie,D,PC (1 KG),2024-01,lundi,SOLIDES,Economat,13036,0,1,1,97.14285714285714,21,3,21,30
PATE PAPILLON,7,6.0,24.0,Epicerie,D,PC (1 KG),2024-03,dimanche,SOLIDES,Economat,13036,1,1,1,97.14285714285714,62,7,62,71
PATE PAPILLON,11,2.0,24.0,Epicerie,D,PC (1 KG),2024-04,samedi,SOLIDES,Economat,13036,1,1,1,97.14285714285714,103,11,103,112
PATE PAPILLON,13,4.0,24.0,Epicerie,D,PC (1 KG),2024-05,samedi,SOLIDES,Economat,13036,1,1,1,97.14285714285714,124,13,124,133
PATE PAPILLON,14,2.0,24.0,Epicerie,D,PC (1 KG),2024-05,mercredi,SOLIDES,Economat,13036,0,1,1,97.14285714285714,135,14,135,144
PATE PAPILLON,21,5.0,24.0,Epicerie,D,PC (1 KG),2024-07,lundi,SOLIDES,Economat,13036,0,1,1,97.14285714285714,203,21,203,212
PATE PAPILLON,28,12.0,24.0,Epicerie,D,PC (1 KG),2024-10,mercredi,SOLIDES,Economat,13036,0,1,1,97.14285714285714,275,28,275,284
PATE PAPILLON,31,6.0,24.0,Epicerie,D,PC (1 KG),2024-11,samedi,SOLIDES,Economat,13036,1,2,2,97.14285714285714,306,31,306,315
PATE PAPILLON,32,12.0,24.0,Epicerie,D,PC (1 KG),2024-11,dimanche,SOLIDES,Economat,13036,1,1,1,97.14285714285714,314,32,314,323
PATE PAPILLON,34,24.0,24.0,Epicerie,D,"PQT (0,5 KG)",2024-12,mardi,SOLIDES,Economat,13036,0,1,1,97.14285714285714,337,34,337,346
PATE PAPILLON,37,10.0,24.0,Epicerie,D,"PQT (0,5 KG)",2024-12,lundi,SOLIDES,Economat,13036,1,2,2,97.14285714285714,364,37,364,373
PATE PAPILLON,38,10.0,24.0,Epicerie,D,"PQT (0,5 KG)",2025-01,vendredi,SOLIDES,Economat,13036,1,1,1,97.14285714285714,375,38,375,384
PATE PAPILLON,39,24.0,24.0,Epicerie,D,"PQT (0,5 KG)",2025-01,lundi,SOLIDES,Economat,13036,0,1,1,97.14285714285714,385,39,385,394
PATE PAPILLON,40,16.0,24.0,Epicerie,D,"PQT (0,5 KG)",2025-01,lundi,SOLIDES,Economat,13036,0,2,2,97.14285714285714,392,40,392,401
PATE PAPILLON,41,12.0,24.0,Epicerie,D,"PQT (0,5 KG)",2025-02,lundi,SOLIDES,Economat,13036,0,1,1,97.14285714285714,406,41,406,415
PATE PAPILLON,43,18.0,24.0,Epicerie,D,"PQT (0,5 KG)",2025-02,mercredi,SOLIDES,Economat,13036,0,2,2,97.14285714285714,422,43,422,431
PATE PAPILLON,44,4.0,24.0,Epicerie,D,"PQT (0,5 KG)",2025-03,samedi,SOLIDES,Economat,13036,1,1,1,97.14285714285714,432,44,432,441
PATE PAPILLON,45,10.0,24.0,Epicerie,D,"PQT (0,5 KG)",2025-03,mardi,SOLIDES,Economat,13036,0,1,1,97.14285714285714,449,45,449,458
PATE PAPILLON,46,16.0,24.0,Epicerie,D,"PQT (0,5 KG)",2025-03,dimanche,SOLIDES,Economat,13036,1,2,2,97.14285714285714,454,46,454,463
PATE PAPILLON,47,19.0,24.0,Epicerie,D,"PQT (0,5 KG)",2025-04,lundi,SOLIDES,Economat,13036,0,3,3,97.14285714285715,462,47,462,471
PATE PAPILLON,49,5.0,24.0,Epicerie,D,"PQT (0,5 KG)",2025-04,dimanche,SOLIDES,Economat,13036,1,1,1,97.14285714285714,482,49,482,491
PATE PAPILLON,50,23.0,24.0,Epicerie,D,"PQT (0,5 KG)",2025-05,mardi,SOLIDES,Economat,13036,1,3,3,97.14285714285715,491,50,491,500
PATE PAPILLON,51,18.0,24.0,Epicerie,D,"PQT (0,5 KG)",2025-05,mardi,SOLIDES,Economat,13036,1,2,2,97.14285714285714,505,51,505,514
PATE PAPILLON,52,12.0,24.0,Epicerie,D,"PQT (0,5 KG)",2025-05,lundi,SOLIDES,Economat,13036,0,1,1,97.14285714285714,511,52,511,520
PATE PIZZA FOCACCIA 12/40,1,80.0,150.0,Boulangerie_R,A,PC (1 PC),2024-01,mardi,SOLIDES,Economat,12497,1,3,3,55.793991416309005,1,1,1,10
PATE PIZZA FOCACCIA 12/40,2,48.0,150.0,Boulangerie_R,A,PC,2024-01,vendredi,SOLIDES,Economat,12497,1,2,2,55.793991416309005,11,2,11,20
PATE PIZZA FOCACCIA 12/40,3,20.0,150.0,Boulangerie_R,A,PC (1 PC),2024-01,mardi,SOLIDES,Economat,12497,0,1,1,55.793991416309005,22,3,22,31
PATE PIZZA FOCACCIA 12/40,4,52.0,150.0,Boulangerie_R,A,PC (1 PC),2024-02,vendredi,SOLIDES,Economat,12497,1,3,3,55.793991416309005,32,4,32,41
PATE PIZZA FOCACCIA 12/40,5,32.0,150.0,Boulangerie_R,A,PC (1 PC),2024-02,dimanche,SOLIDES,Economat,12497,1,2,2,55.793991416309005,48,5,48,57
PATE PIZZA FOCACCIA 12/40,6,74.0,150.0,Boulangerie_R,A,PC (1 PC),2024-02,vendredi,SOLIDES,Economat,12497,1,3,3,55.793991416309005,53,6,53,62
PATE PIZZA FOCACCIA 12/40,7,40.0,150.0,Boulangerie_R,A,PC (1 PC),2024-03,dimanche,SOLIDES,Economat,12497,1,2,2,55.793991416309005,69,7,69,78
PATE PIZZA FOCACCIA 12/40,8,50.0,150.0,Boulangerie_R,A,PC (1 PC),2024-03,mercredi,SOLIDES,Economat,12497,0,1,1,55.793991416309005,79,8,79,88
PATE PIZZA FOCACCIA 12/40,9,54.0,150.0,Boulangerie_R,A,PC (1 PC),2024-03,vendredi,SOLIDES,Economat,12497,1,3,3,55.793991416309005,81,9,81,90
PATE PIZZA FOCACCIA 12/40,10,58.0,150.0,Boulangerie_R,A,PC (1 PC),2024-04,mercredi,SOLIDES,Economat,12497,1,3,3,55.793991416309005,93,10,93,102
PATE PIZZA FOCACCIA 12/40,11,52.0,150.0,Boulangerie_R,A,PC (1 PC),2024-04,samedi,SOLIDES,Economat,12497,1,4,4,55.793991416309005,103,11,103,112
PATE PIZZA FOCACCIA 12/40,12,88.0,150.0,Boulangerie_R,A,PC (1 PC),2024-04,dimanche,SOLIDES,Economat,12497,1,4,4,55.793991416309005,111,12,111,120
PATE PIZZA FOCACCIA 12/40,13,64.0,150.0,Boulangerie_R,A,PC (1 PC),2024-05,jeudi,SOLIDES,Economat,12497,1,3,3,55.793991416309005,122,13,122,131
PATE PIZZA FOCACCIA 12/40,14,100.0,150.0,Boulangerie_R,A,PC (1 PC),2024-05,samedi,SOLIDES,Economat,12497,1,4,4,55.793991416309005,131,14,131,140
PATE PIZZA FOCACCIA 12/40,15,105.0,150.0,Boulangerie_R,A,PC (1 PC),2024-05,mardi,SOLIDES,Economat,12497,1,4,4,55.793991416309005,141,15,141,150
PATE PIZZA FOCACCIA 12/40,16,115.0,150.0,Boulangerie_R,A,PC,2024-05,vendredi,SOLIDES,Economat,12497,1,5,5,55.793991416309005,151,16,151,160
PATE PIZZA FOCACCIA 12/40,17,90.0,150.0,Boulangerie_R,A,PC (1 PC),2024-06,mardi,SOLIDES,Economat,12497,0,3,3,55.793991416309005,162,17,162,171
PATE PIZZA FOCACCIA 12/40,18,60.0,150.0,Boulangerie_R,A,PC,2024-06,dimanche,SOLIDES,Economat,12497,1,2,2,55.793991416309005,174,18,174,183
PATE PIZZA FOCACCIA 12/40,19,10.0,150.0,Boulangerie_R,A,PC (1 PC),2024-07,jeudi,SOLIDES,Economat,12497,0,1,1,55.793991416309005,185,19,185,194
PATE PIZZA FOCACCIA 12/40,20,30.0,150.0,Boulangerie_R,A,PC,2024-07,jeudi,SOLIDES,Economat,12497,1,2,2,55.793991416309005,192,20,192,201
PATE PIZZA FOCACCIA 12/40,21,140.0,150.0,Boulangerie_R,A,PC (1 PC),2024-07,samedi,SOLIDES,Economat,12497,1,4,4,55.793991416309005,201,21,201,210
PATE PIZZA FOCACCIA 12/40,22,68.0,150.0,Boulangerie_R,A,PC (1 PC),2024-07,mercredi,SOLIDES,Economat,12497,1,3,3,55.793991416309005,212,22,212,221
PATE PIZZA FOCACCIA 12/40,23,120.0,150.0,Boulangerie_R,A,PC (1 PC),2024-08,vendredi,SOLIDES,Economat,12497,1,4,4,55.793991416309005,221,23,221,230
PATE PIZZA FOCACCIA 12/40,24,96.0,150.0,Boulangerie_R,A,PC (1 PC),2024-08,mardi,SOLIDES,Economat,12497,1,4,4,55.793991416309005,232,24,232,241
PATE PIZZA FOCACCIA 12/40,25,20.0,150.0,Boulangerie_R,A,PC (1 PC),2024-09,dimanche,SOLIDES,Economat,12497,1,1,1,55.793991416309005,244,25,244,253
PATE PIZZA FOCACCIA 12/40,26,100.0,150.0,Boulangerie_R,A,PC (1 PC),2024-09,dimanche,SOLIDES,Economat,12497,1,4,4,55.793991416309005,251,26,251,260
PATE PIZZA FOCACCIA 12/40,27,60.0,150.0,Boulangerie_R,A,PC (1 PC),2024-09,vendredi,SOLIDES,Economat,12497,1,3,3,55.793991416309005,263,27,263,272
