Site,Item Id,Name,Physical Storage Quantity,Storage Unit,Family,GroupName,From,To,Delivery date,Date_week,Month,Week_iso,Demanded,Delivered,Cycle,DispatchFlag,flow,Stock_Class_x,Stock_Class_y,Stock_Class,satisfaction_rate (%),days_since_start,Inventory_Cycle,Max_Stock,Weekend
Economat,12136,MIRA 1L,150.0,PC (1 PC),LIQUIDES,Eaux et Sodas,Economat AC,DB3,2025-05-26,lundi,2025-05,22,1,1,25,1,Economat AC → DB3,A,A,A,95.13677811550151,511,52,480.0,0
Economat,12799,RED BULL,3.0,PC (1 PC),LIQUIDES,Eaux et Sodas,Economat AC,AC,2025-05-26,lundi,2025-05,22,1,1,25,1,Economat AC → AC,A,A,A,84.55882352941177,511,52,96.0,0
Economat,15746,LOT CAFE GRAIN CLASSICO CLASSIC ROAST,3.0,PC (1 KG),LIQUIDES,Cafe,Economat AC,AC,2025-05-26,lundi,2025-05,22,1,1,25,1,Economat AC → AC,C,C,C,98.59154929577466,511,52,15.0,0
Economat,20410,GARCI GAZ 1L,2.0,PC (1 PC),LIQUIDES,Eaux et Sodas,Economat AC,AC,2025-05-26,lundi,2025-05,22,1,1,25,1,Economat AC → AC,A,A,A,70.37037037037037,511,52,60.0,0
Economat,13579,AMSTEL BEER BLLE 33CL,50.0,BTL (1 BTL),LIQUIDES,Alcools,Economat AC,AC,2025-05-26,lundi,2025-05,22,1,1,25,1,Economat AC → AC,B,B,B,92.44186046511628,511,52,175.0,0
Economat,15027,MAY 0.5L,313.0,PC (1 PC),LIQUIDES,Eaux et Sodas,Economat AC,AC,2025-05-26,lundi,2025-05,22,1,1,25,1,Economat AC → AC,A,A,A,87.152133580705,511,52,1680.0,0
Economat,12586,COCA COLA BOITE 24CL,55.0,PC (1 PC),LIQUIDES,Eaux et Sodas,Economat AC,AC,2025-05-26,lundi,2025-05,22,1,1,25,1,Economat AC → AC,A,A,A,91.54624277456648,511,52,240.0,0
Economat,12657,GOBLET CAFE 192 ML CIG,1000.0,PC (1 PC),CONSO/HYG,Consommable,Economat CG,CIGUSTA,2025-05-26,lundi,2025-05,22,1,1,25,1,Economat CG → CIGUSTA,B,B,B,52.513966480446925,511,52,3000.0,0
Economat,20048,SAUCE A L'AIL PB,1.0,KG (1 KG),SOLIDES,Epicerie,ECONOMAT PB,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,ECONOMAT PB → CUISINE,A,A,A,65.3125,512,52,3.0,0
Economat,12722,OIGNONS ROUGE,5.0,KG (1 KG),SOLIDES,Legumes Frais,Economat AC,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → CUISINE,A,A,A,77.32793522267207,512,52,25.9,0
Economat,16162,SAUCE MAYONNAISE PESTO,1.0,PC (1 L),SOLIDES,Epicerie,ECONOMAT PB,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,ECONOMAT PB → CUISINE,B,B,B,81.73913043478261,512,52,2.0,0
Economat,12855,THON HV EN BOITE,20.0,"BTE (2,05 KG)",SOLIDES,Conserve de Poisson,Economat AC,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → CUISINE,B,B,B,85.63218390804597,512,52,50.0,0
Economat,20271,SAUCE AU POIVRE PB,1.0,"SCH (0,5 KG)",SOLIDES,Epicerie,ECONOMAT PB,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,ECONOMAT PB → CUISINE,C,C,C,100.0,512,52,2.0,0
Economat,15495,PAIN CIABATTA NATURE,100.0,PC (1 PC),SOLIDES,Boulangerie_R,ECONOMAT PB,PLAN B,2025-05-27,mardi,2025-05,22,1,1,25,1,ECONOMAT PB → PLAN B,A,A,A,78.13370473537604,512,52,6110.0,0
Economat,14345,FROMAGE EDAM MEULE,4.0,KG (1 KG),SOLIDES,Beurre Oeuf Fromage,Economat AC,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → CUISINE,B,B,B,72.51461988304094,512,52,21.65,0
Economat,12532,AUBERGINE,2.0,KG (1 KG),SOLIDES,Legumes Frais,Economat AC,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → CUISINE,B,B,B,69.1588785046729,512,52,5.5,0
Economat,15027,MAY 0.5L,166.0,PC (1 PC),LIQUIDES,Eaux et Sodas,Economat AC,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → CUISINE,A,A,A,87.152133580705,512,52,1680.0,0
Economat,16163,SAUCE PESTO PB,1.0,"PC (0,6 KG)",SOLIDES,Epicerie,ECONOMAT PB,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,ECONOMAT PB → CUISINE,A,A,A,68.0,512,52,2.0,0
Economat,19494,TENDER DE POULET 1KG,30.0,KG (1 KG),SOLIDES,Volaille Surgelée,Economat AC,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → CUISINE,D,D,D,88.46153846153845,512,52,50.0,0
Economat,16159,FROMAGE PARMESAN PB,0.4,KG (1 KG),SOLIDES,Beurre Oeuf Fromage,ECONOMAT PB,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,ECONOMAT PB → CUISINE,A,A,A,49.01960784313725,512,52,1.2,0
Economat,20630,ANANAS GRAND,2.0,PC,SOLIDES,Fruits & Legumes Frais,Economat AC,DB2,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → DB2,C,C,C,67.21311475409836,512,52,10.0,0
Economat,12727,ORANGE A JUS,80.0,KG (1 KG),LIQUIDES,Jus Fruit Lait,Economat AC,DB2,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → DB2,A,A,A,79.17023096663816,512,52,121.0,0
Economat,13550,FROMAGE BUCHE BLANCHE CHEVRE KG,1.0,KG (1 KG),SOLIDES,Beurre Oeuf Fromage,Economat AC,DB2,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → DB2,B,B,B,40.54054054054054,512,52,3.0,0
Economat,16243,AVOCAT FRUIT PIECE,3.0,PC (1 PC),SOLIDES,Fruits & Legumes Frais,Economat AC,DB2,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → DB2,B,B,B,67.0391061452514,512,52,15.0,0
Economat,12721,OIGNONS BLANC,5.0,KG (1 KG),SOLIDES,Legumes Frais,Economat AC,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → CUISINE,A,A,A,65.81740976645435,512,52,33.65,0
Economat,12535,PAIN ROND FARINE,80.0,PC (1 PC),SOLIDES,Boulangerie_R,Economat AC,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → CUISINE,A,A,A,96.49805447470816,512,52,3480.0,0
Economat,12078,MENTHE FRAICHE,2.0,PC (1 PC),SOLIDES,Legumes Frais,Economat AC,DB2,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → DB2,B,B,B,49.42528735632184,512,52,11.0,0
Economat,12804,ROULEAU TPE,40.0,PC (1 PC),FOURNITURE DE BUREAU,Fournitures de Bureau,Economat AC,DB2,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → DB2,A,A,A,71.74721189591078,512,52,60.0,0
Economat,14750,PAIN MACDO  GRAINS SESAME,50.0,PC (1 PC),SOLIDES,Boulangerie_R,Economat AC,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → CUISINE,A,A,A,96.0431654676259,512,52,4290.0,0
Economat,15356,PAIN CHAWARMA *10,10.0,PQT (10 PC),SOLIDES,Boulangerie_R,Economat AC,DB2,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → DB2,A,A,A,94.3089430894309,512,52,30.0,0
Economat,12860,TOMATE FRAICHE,30.0,KG (1 KG),SOLIDES,Legumes Frais,Economat AC,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → CUISINE,A,A,A,80.32407407407408,512,52,83.0,0
Economat,12760,POIS CHICHE KG,2.0,PC (1 PC),SOLIDES,Legumes Secs,Economat AC,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → CUISINE,C,C,C,87.14285714285714,512,52,4.0,0
Economat,17669,SALADE LAITUE TUN,2.2,KG (1 KG),SOLIDES,Legumes Frais,Economat AC,DB3,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → DB3,A,A,A,77.4962742175857,512,52,77.0,0
Economat,12603,COURGE,7.75,KG (1 KG),SOLIDES,Legumes Frais,Economat AC,DB3,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → DB3,B,B,B,82.65895953757226,512,52,19.0,0
Economat,13862,PIMENT FORT,5.0,KG (1 KG),SOLIDES,Legumes Frais,Economat AC,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → CUISINE,A,A,A,82.5925925925926,512,52,20.25,0
Economat,12131,CONCOMBRE,2.0,KG (1 KG),SOLIDES,Legumes Frais,Economat AC,DB3,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → DB3,A,A,A,78.89087656529516,512,52,34.4,0
Economat,16340,INTENSO NSPRS,100.0,PC,LIQUIDES,Cafe,Economat AC,MAISON FONDANT 2,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → MAISON FONDANT 2,A,A,A,68.36461126005362,512,52,2000.0,0
Economat,12054,CAROTTE,2.0,KG (1 KG),SOLIDES,Legumes Frais,Economat AC,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → CUISINE,A,A,A,77.54569190600522,512,52,20.0,0
Economat,12721,OIGNONS BLANC,5.0,KG (1 KG),SOLIDES,Legumes Frais,Economat AC,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → CUISINE,A,A,A,65.81740976645435,512,52,33.65,0
Economat,12860,TOMATE FRAICHE,3.0,KG (1 KG),SOLIDES,Legumes Frais,Economat AC,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → CUISINE,A,A,A,80.32407407407408,512,52,83.0,0
Economat,16576,DADDY'S CHIPS CLASSIC SEL DE MER 70G,45.0,PC (1 PC),SOLIDES,Epicerie,Economat AC,DB2,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → DB2,A,A,A,68.75,512,52,75.0,0
Economat,12131,CONCOMBRE,10.0,KG (1 KG),SOLIDES,Legumes Frais,Economat AC,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → CUISINE,A,A,A,78.89087656529516,512,52,34.4,0
Economat,15830,FROMAGE MOZZARELLA  KG,10.0,KG (1 KG),SOLIDES,Beurre Oeuf Fromage,Economat AC,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → CUISINE,A,A,A,80.72916666666666,512,52,70.0,0
Economat,12754,PIMENT DOUX,5.0,KG (1 KG),SOLIDES,Legumes Frais,Economat AC,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → CUISINE,A,A,A,80.33707865168539,512,52,20.0,0
Economat,15356,PAIN CHAWARMA *10,5.0,PQT (10 PC),SOLIDES,Boulangerie_R,Economat AC,DB1,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → DB1,A,A,A,94.3089430894309,512,52,30.0,0
Economat,14859,FROMAGE MEULE GOUDA,3.958,KG (1 KG),SOLIDES,Beurre Oeuf Fromage,Economat AC,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → CUISINE,C,C,C,80.0,512,52,10.6,0
Economat,12960,GANT EN VINYL  XL,2.0,BTE (100 PC),CONSO/HYG,Hygiène,Economat AC,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → CUISINE,A,A,A,64.98516320474778,512,52,1000.0,0
Economat,19881,CAPSULE CAFEITALY COLOMBIA,190.0,PC (1 PC),LIQUIDES,Cafe,Economat AC,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → CUISINE,C,C,C,62.5,512,52,190.0,0
Economat,15495,PAIN CIABATTA NATURE,30.0,PC (1 PC),SOLIDES,Boulangerie_R,ECONOMAT PB,GOURMANDISE,2025-05-27,mardi,2025-05,22,1,1,25,1,ECONOMAT PB → GOURMANDISE,A,A,A,78.13370473537604,512,52,6110.0,0
Economat,12534,BANANE,10.0,PC (1 PC),SOLIDES,Fruits & Legumes Frais,Economat AC,DB2,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → DB2,A,A,A,38.23529411764706,512,52,51.0,0
Economat,20006,MAYONAISE,2.0,SEAU (5 L),SOLIDES,Beurre Oeuf Fromage,Economat AC,GOURMANDISE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → GOURMANDISE,A,A,A,79.07692307692308,512,52,4.0,0
Economat,12838,SEL,7.0,PC (1 KG),SOLIDES,Epicerie,Economat AC,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → CUISINE,B,B,B,93.81443298969072,512,52,7.0,0
Economat,12048,POMME DE TERRE,5.0,KG (1 KG),SOLIDES,Legumes Frais,Economat AC,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → CUISINE,A,A,A,83.203125,512,52,50.0,0
Economat,12539,BASILIC BARQUETTE,1.4,KG (1 KG),SOLIDES,Legumes Frais,Economat AC,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → CUISINE,A,A,A,50.74183976261127,512,52,2.75,0
Economat,12676,JAMBON DE BOEUF FUME,4.6,KG (1 KG),SOLIDES,Charcuterie,Economat AC,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → CUISINE,A,A,A,72.4867724867725,512,52,8.1,0
Economat,12720,OEUFS,3.0,PLT (30 PC),SOLIDES,Beurre Oeuf Fromage,Economat AC,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → CUISINE,A,A,A,76.55719139297848,512,52,10.0,0
Economat,17669,SALADE LAITUE TUN,23.1,KG (1 KG),SOLIDES,Legumes Frais,Economat AC,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → CUISINE,A,A,A,77.4962742175857,512,52,77.0,0
Economat,12801,ROQUETTE SALADE BARQUETTE,1.0,KG (1 KG),SOLIDES,Legumes Frais,Economat AC,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → CUISINE,A,A,A,37.81094527363184,512,52,3.0,0
Economat,12040,CITRON FRAIS,2.0,KG (1 KG),SOLIDES,Legumes Frais,Economat AC,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → CUISINE,B,B,B,75.70093457943925,512,52,7.3,0
Economat,12849,SUCRE EN SACHET DAILY BREAK,10.0,PC (1 KG),LIQUIDES,Cafe,Economat AC,PLAN B COFFEE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → PLAN B COFFEE,A,A,A,85.03401360544217,512,52,50.0,0
Economat,16157,FROMAGE CHEDDAR EN BLOC,6.73,KG (1 KG),SOLIDES,Beurre Oeuf Fromage,Economat AC,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → CUISINE,A,A,A,56.622516556291394,512,52,20.0,0
Economat,12169,HUILE VEGETALE,1.0,BIDON (5 L),SOLIDES,Epicerie,Economat AC,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → CUISINE,A,A,A,83.74816983894583,512,52,6.0,0
Economat,12054,CAROTTE,2.0,KG (1 KG),SOLIDES,Legumes Frais,Economat AC,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → CUISINE,A,A,A,77.54569190600522,512,52,20.0,0
Economat,17669,SALADE LAITUE TUN,3.0,KG (1 KG),SOLIDES,Legumes Frais,Economat AC,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → CUISINE,A,A,A,77.4962742175857,512,52,77.0,0
Economat,12173,TOMATE CONCENTREE EN BOITE,6.0,"BTE (0,8 KG)",SOLIDES,Epicerie,Economat AC,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → CUISINE,B,B,B,87.5,512,52,12.0,0
Economat,15027,MAY 0.5L,180.0,PC (1 PC),LIQUIDES,Eaux et Sodas,Economat AC,MAISON FONDANT 2,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → MAISON FONDANT 2,A,A,A,87.152133580705,512,52,1680.0,0
Economat,12923,CUILLERE A CAFE PLASTIQUE,10.0,PQT (100 PC),CONSO/HYG,Consommable,Economat AC,GOURMANDISE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → GOURMANDISE,A,A,A,88.45750262329486,512,52,5000.0,0
Economat,16156,FROMAGE MAASDAM EN BLOC,7.0,KG (1 KG),SOLIDES,Beurre Oeuf Fromage,ECONOMAT PB,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,ECONOMAT PB → CUISINE,B,B,B,60.71428571428571,512,52,15.0,0
Economat,13623,PAIN HAMBURGER AC,7.0,PC (1 PC),SOLIDES,Boulangerie_R,Economat AC,AC,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → AC,A,A,A,85.33501896333755,512,52,125.0,0
Economat,13092,SERVIETTE EN PAPIER 30*30,17.0,PC (1 PC),CONSO/HYG,Consommable,Economat AC,PLAN B COFFEE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → PLAN B COFFEE,A,A,A,77.73212818405916,512,52,72.0,0
Economat,15681,PUREE ANANAS 1 L,1.0,PC (1 L),SOLIDES,Epicerie,Economat AC,PLAN B COFFEE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → PLAN B COFFEE,D,D,D,59.375,512,52,1.0,0
Economat,12576,CHOCOLAT EN POUDRE,5.0,"PC (0,2 KG)",LIQUIDES,Cafe,Economat AC,PLAN B COFFEE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → PLAN B COFFEE,A,A,A,79.57559681697613,512,52,12.0,0
Economat,14862,LAIT UHT DEMI ECREME,2.0,PQT (1 L),LIQUIDES,Jus Fruit Lait,Economat AC,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → CUISINE,A,A,A,87.52136752136752,512,52,82.0,0
Economat,17182,"BOITE FRAPPE VANILLE 1,36KG MONIN",1.0,"BTE (1,36 KG)",SOLIDES,Pâtisseries,Economat AC,PLAN B COFFEE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → PLAN B COFFEE,C,C,C,60.273972602739725,512,52,4.0,0
Economat,20410,GARCI GAZ 1L,36.0,PC (1 PC),LIQUIDES,Eaux et Sodas,Economat AC,DB2,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → DB2,A,A,A,70.37037037037037,512,52,60.0,0
Economat,13139,AJAX VITRE,1.0,PC (1 PC),CONSO/HYG,Hygiène,Economat AC,PLAN B COFFEE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → PLAN B COFFEE,A,A,A,68.68451688009313,512,52,10.0,0
Economat,13087,SANIT SURF,1.0,PC (1 PC),CONSO/HYG,Hygiène,Economat AC,PLAN B COFFEE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → PLAN B COFFEE,A,A,A,60.243277848911646,512,52,5.0,0
Economat,16124,GANT EN VINYL MEDUIM,2.0,BTE (100 PC),CONSO/HYG,Hygiène,Economat AC,PLAN B COFFEE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → PLAN B COFFEE,A,A,A,74.97789566755084,512,52,1000.0,0
Economat,12923,CUILLERE A CAFE PLASTIQUE,10.0,PQT (100 PC),CONSO/HYG,Consommable,Economat AC,PLAN B COFFEE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → PLAN B COFFEE,A,A,A,88.45750262329486,512,52,5000.0,0
Economat,12727,ORANGE A JUS,20.0,KG (1 KG),LIQUIDES,Jus Fruit Lait,Economat AC,PLAN B COFFEE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → PLAN B COFFEE,A,A,A,79.17023096663816,512,52,121.0,0
Economat,12940,ESSUIT TOUT JUMBO,1.0,PC (1 KG),CONSO/HYG,Hygiène,Economat AC,PLAN B COFFEE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → PLAN B COFFEE,A,A,A,74.55101260985862,512,52,13.0,0
Economat,16568,SIROP DE VANILLE 1L MONIN,1.0,PC (700 ML),SOLIDES,Pâtisseries,Economat AC,PLAN B COFFEE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → PLAN B COFFEE,C,C,C,57.99999999999999,512,52,2.0,0
Economat,12940,ESSUIT TOUT JUMBO,2.0,PC (1 KG),CONSO/HYG,Hygiène,Economat AC,MAISON FONDANT,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → MAISON FONDANT,A,A,A,74.55101260985862,512,52,13.0,0
Economat,13081,SAC A POUBELLE GEANT BLANC,400.0,PC (1 PC),CONSO/HYG,Hygiène,Economat AC,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → CUISINE,A,A,A,93.06803594351732,512,52,400.0,0
Economat,13087,SANIT SURF,5.0,PC (1 PC),CONSO/HYG,Hygiène,Economat AC,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → CUISINE,A,A,A,60.243277848911646,512,52,5.0,0
Economat,12940,ESSUIT TOUT JUMBO,12.0,PC (1 KG),CONSO/HYG,Hygiène,Economat AC,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → CUISINE,A,A,A,74.55101260985862,512,52,13.0,0
Economat,14862,LAIT UHT DEMI ECREME,24.0,PQT (1 L),LIQUIDES,Jus Fruit Lait,Economat AC,DB2,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → DB2,A,A,A,87.52136752136752,512,52,82.0,0
Economat,15491,LOT CAFE GRAIN ESPERTO MOYEN GRAIN,2.0,KG (1 KG),LIQUIDES,Cafe,Economat AC,DB2,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → DB2,D,D,D,93.02325581395348,512,52,7.0,0
Economat,12802,ROULEAU CAISSE 80*80,10.0,PC (1 PC),FOURNITURE DE BUREAU,Fournitures de Bureau,Economat AC,PLAN B COFFEE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → PLAN B COFFEE,A,A,A,74.3859649122807,512,52,60.0,0
Economat,20476,DINOL,5.0,"BIDON (4,75 L)",CONSO/HYG,Hygiène,Economat AC,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → CUISINE,A,A,A,74.47073474470734,512,52,35.0,0
Economat,12799,RED BULL,8.0,PC (1 PC),LIQUIDES,Eaux et Sodas,Economat AC,DB2,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → DB2,A,A,A,84.55882352941177,512,52,96.0,0
Economat,15470,CELTIA FUT DE 50L,1.0,PC (50 L),LIQUIDES,Alcools,Economat AC,DB2,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → DB2,B,B,B,78.16901408450704,512,52,2.0,0
Economat,15027,MAY 0.5L,720.0,PC (1 PC),LIQUIDES,Eaux et Sodas,Economat AC,DB2,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → DB2,A,A,A,87.152133580705,512,52,1680.0,0
Economat,12586,COCA COLA BOITE 24CL,204.0,PC (1 PC),LIQUIDES,Eaux et Sodas,Economat AC,DB2,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → DB2,A,A,A,91.54624277456648,512,52,240.0,0
Economat,12960,GANT EN VINYL  XL,6.0,BTE (100 PC),CONSO/HYG,Hygiène,Economat AC,GOURMANDISE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → GOURMANDISE,A,A,A,64.98516320474778,512,52,1000.0,0
Economat,17722,SAC BOUTIQUE GDISE HD 50/45 BLANC,50.0,PC (1 PC),CONSO/HYG,Consommable,Economat GMD,GOURMANDISE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat GMD → GOURMANDISE,D,D,D,76.47058823529412,512,52,1000.0,0
Economat,17721,SAC BOUTIQUE GDISE HD 40/35 BLANC,100.0,PC (1 PC),CONSO/HYG,Consommable,Economat GMD,GOURMANDISE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat GMD → GOURMANDISE,D,D,D,82.92682926829268,512,52,1000.0,0
Economat,12324,GOBLET CARTON GOURM 19 CL,1000.0,PC (1 PC),CONSO/HYG,Consommable,Economat GMD,GOURMANDISE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat GMD → GOURMANDISE,B,B,B,62.85714285714285,512,52,2000.0,0
Economat,12333,FOND PLATEAU GOURM,2000.0,PC (1 PC),CONSO/HYG,Consommable,Economat GMD,GOURMANDISE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat GMD → GOURMANDISE,C,C,C,58.53658536585365,512,52,3000.0,0
Economat,12325,GOBLET CARTON GOURM 25CL,1000.0,PC (1 PC),CONSO/HYG,Consommable,Economat GMD,GOURMANDISE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat GMD → GOURMANDISE,B,B,B,64.65517241379311,512,52,2000.0,0
Economat,13092,SERVIETTE EN PAPIER 30*30,18.0,PC,CONSO/HYG,Consommable,Economat AC,DB3,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → DB3,A,A,A,77.73212818405916,512,52,72.0,0
Economat,12727,ORANGE A JUS,20.0,KG (1 KG),LIQUIDES,Jus Fruit Lait,Economat AC,DB3,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → DB3,A,A,A,79.17023096663816,512,52,121.0,0
Economat,13139,AJAX VITRE,1.0,PC (1 PC),CONSO/HYG,Hygiène,Economat AC,DB3,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → DB3,A,A,A,68.68451688009313,512,52,10.0,0
Economat,13087,SANIT SURF,2.0,PC (1 PC),CONSO/HYG,Hygiène,Economat AC,DB3,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → DB3,A,A,A,60.243277848911646,512,52,5.0,0
Economat,12585,COCA COLA BOITE ZERO 24CL,66.0,PC (1 PC),LIQUIDES,Eaux et Sodas,Economat AC,DB2,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → DB2,A,A,A,86.57534246575342,512,52,180.0,0
Economat,15746,LOT CAFE GRAIN CLASSICO CLASSIC ROAST,2.0,PC (1 KG),LIQUIDES,Cafe,Economat AC,DB2,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → DB2,C,C,C,98.59154929577466,512,52,15.0,0
Economat,12727,ORANGE A JUS,37.0,KG (1 KG),LIQUIDES,Jus Fruit Lait,Economat AC,PLAN B,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → PLAN B,A,A,A,79.17023096663816,512,52,121.0,0
Economat,16164,POULET PANE AMANDE PB,35.0,PC (1 PC),SOLIDES,Volaille Surgelée,ECONOMAT PB,PLAN B,2025-05-27,mardi,2025-05,22,1,1,25,1,ECONOMAT PB → PLAN B,A,A,A,54.3026706231454,512,52,80.0,0
Economat,16124,GANT EN VINYL MEDUIM,2.0,BTE (100 PC),CONSO/HYG,Hygiène,Economat AC,CUISINE,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → CUISINE,A,A,A,74.97789566755084,512,52,1000.0,0
Economat,16165,NUGGETS PANE PB,25.0,PC (1 PC),SOLIDES,Volaille Surgelée,ECONOMAT PB,PLAN B,2025-05-27,mardi,2025-05,22,1,1,25,1,ECONOMAT PB → PLAN B,A,A,A,53.333333333333336,512,52,50.0,0
Economat,12960,GANT EN VINYL  XL,2.0,BTE (100 PC),CONSO/HYG,Hygiène,Economat AC,PLAN B,2025-05-27,mardi,2025-05,22,1,1,25,1,Economat AC → PLAN B,A,A,A,64.98516320474778,512,52,1000.0,0
