product,inventory_cycle,predicted_inventory,model_used
AJAX VITRE,47,5.372888,gru
AJAX VITRE,47,5.639833,gru
AJAX VITRE,47,5.926805,gru
AJAX VITRE,47,5.764871,gru
AJAX VITRE,47,5.710962,gru
AJAX VITRE,47,5.535539,gru
AJAX VITRE,47,5.454248,gru
AJAX VITRE,47,5.392221,gru
AJAX VITRE,47,5.7297683,gru
AJAX VITRE,47,5.8313003,gru
AJAX VITRE,47,6.1034102,gru
AJAX VITRE,47,6.3499694,gru
AJAX VITRE,47,6.095979,gru
AJAX VITRE,47,5.998117,gru
AJAX VITRE,47,5.8858275,gru
AJAX VITRE,47,5.742044,gru
AJAX VITRE,47,5.70775,gru
AJAX VITRE,47,5.5970244,gru
AJAX VITRE,48,5.944345,gru
AJAX VITRE,48,6.063028,gru
AJAX VITRE,48,6.3615966,gru
AJAX VITRE,48,6.3430724,gru
AJAX VITRE,48,6.3892913,gru
AJAX VITRE,48,6.235185,gru
AJAX VITRE,48,6.157228,gru
AJAX VITRE,48,6.0149016,gru
AJAX VITRE,48,5.917093,gru
AJAX VITRE,48,6.009279,gru
AJAX VITRE,48,6.232591,gru
AJAX VITRE,48,6.3355193,gru
AJAX VITRE,48,6.5571914,gru
AJAX VITRE,49,6.4475036,gru
AJAX VITRE,49,6.1878524,gru
AJAX VITRE,49,6.1200194,gru
AJAX VITRE,49,6.0995574,gru
AJAX VITRE,49,6.1003966,gru
AJAX VITRE,49,6.145807,gru
AJAX VITRE,49,6.263002,gru
AJAX VITRE,49,6.538347,gru
AJAX VITRE,49,6.46454,gru
AJAX VITRE,49,6.3770385,gru
AJAX VITRE,49,6.3386016,gru
AJAX VITRE,49,6.2014403,gru
AJAX VITRE,49,6.2082076,gru
AJAX VITRE,49,6.1926513,gru
AJAX VITRE,49,6.2529464,gru
AJAX VITRE,49,6.3954177,gru
AJAX VITRE,49,6.481157,gru
AJAX VITRE,50,6.4441237,gru
AJAX VITRE,50,6.643289,gru
AJAX VITRE,50,6.577287,gru
AJAX VITRE,50,6.362329,gru
AJAX VITRE,50,6.358087,gru
AJAX VITRE,50,6.262338,gru
AJAX VITRE,50,6.252908,gru
AJAX VITRE,50,6.3670287,gru
AJAX VITRE,50,6.463754,gru
AJAX VITRE,50,6.6790404,gru
AJAX VITRE,50,6.7706923,gru
AJAX VITRE,50,6.903238,gru
AJAX VITRE,50,6.9157577,gru
AJAX VITRE,50,6.7036147,gru
AJAX VITRE,50,6.406717,gru
AJAX VITRE,50,6.227594,gru
AJAX VITRE,51,6.1725783,gru
AJAX VITRE,51,6.270349,gru
AJAX VITRE,51,6.224046,gru
AJAX VITRE,51,6.2916884,gru
AJAX VITRE,51,6.530313,gru
AJAX VITRE,51,6.7620864,gru
AJAX VITRE,51,6.8292937,gru
AJAX VITRE,51,6.952104,gru
AJAX VITRE,51,6.71322,gru
AJAX VITRE,51,6.7748046,gru
AJAX VITRE,51,7.08159,gru
AJAX VITRE,52,7.0353103,gru
AJAX VITRE,52,6.686685,gru
AJAX VITRE,52,6.7389846,gru
AJAX VITRE,52,7.002977,gru
AJAX VITRE,52,6.8321395,gru
AJAX VITRE,52,6.982019,gru
AJAX VITRE,52,6.8377395,gru
AJAX VITRE,52,6.527101,gru
AJAX VITRE,52,6.576219,gru
AJAX VITRE,52,6.994241,gru
AJAX VITRE,52,6.7246947,gru
AJAX VITRE,52,6.6553435,gru
AJAX VITRE,52,6.823953,gru
ALKASURF DDA 5KG,35,6.412065,gru
ALKASURF DDA 5KG,36,6.720117,gru
ALKASURF DDA 5KG,37,7.083917,gru
ALKASURF DDA 5KG,39,7.7542815,gru
ALKASURF DDA 5KG,40,7.577928,gru
ALKASURF DDA 5KG,40,6.147035,gru
ALKASURF DDA 5KG,40,6.3412795,gru
ALKASURF DDA 5KG,41,6.651529,gru
ALKASURF DDA 5KG,42,6.8663116,gru
ALKASURF DDA 5KG,42,6.165132,gru
ALKASURF DDA 5KG,43,6.2063155,gru
ALKASURF DDA 5KG,44,6.4267592,gru
ALKASURF DDA 5KG,44,6.734636,gru
ALKASURF DDA 5KG,44,7.398805,gru
ALKASURF DDA 5KG,46,7.187753,gru
ALKASURF DDA 5KG,46,6.215265,gru
ALKASURF DDA 5KG,47,6.314615,gru
ALKASURF DDA 5KG,48,6.7518554,gru
ALKASURF DDA 5KG,48,7.281091,gru
ALKASURF DDA 5KG,49,7.094766,gru
ALKASURF DDA 5KG,50,7.204431,gru
ALKASURF DDA 5KG,51,7.5590987,gru
ALKASURF DDA 5KG,51,7.995218,gru
ALKASURF DDA 5KG,51,8.742678,gru
ALKASURF DDA 5KG,52,8.606218,gru
AMANDE EFFILEE,11,6.6037383,gru
AMANDE EFFILEE,11,6.910272,gru
AMANDE EFFILEE,12,6.7500396,gru
AMANDE EFFILEE,13,6.5863585,gru
AMANDE EFFILEE,14,6.5904555,gru
AMANDE EFFILEE,15,6.845865,gru
AMANDE EFFILEE,15,6.888017,gru
AMANDE EFFILEE,17,7.0568175,gru
AMANDE EFFILEE,18,7.343309,gru
AMANDE EFFILEE,18,7.0896697,gru
AMANDE EFFILEE,19,7.3303084,gru
AMANDE EFFILEE,19,7.2665496,gru
AMANDE EFFILEE,21,7.2056746,gru
AMANDE EFFILEE,22,6.7915435,gru
AMANDE EFFILEE,22,6.6704345,gru
AMANDE EFFILEE,23,6.3890624,gru
AMANDE EFFILEE,24,5.90587,gru
AMANDE EFFILEE,25,5.927446,gru
AMANDE EFFILEE,25,5.1793303,gru
AMANDE EFFILEE,25,6.274835,gru
AMANDE EFFILEE,25,6.34572,gru
AMANDE EFFILEE,27,6.601625,gru
AMANDE EFFILEE,27,5.735582,gru
AMANDE EFFILEE,28,5.4114013,gru
AMANDE EFFILEE,31,5.1383452,gru
AMANDE EFFILEE,31,4.871721,gru
AMANDE EFFILEE,32,5.1066527,gru
AMANDE EFFILEE,32,4.9238067,gru
AMANDE EFFILEE,33,4.589723,gru
AMANDE EFFILEE,34,4.468591,gru
AMANDE EFFILEE,35,5.732675,gru
AMANDE EFFILEE,36,5.9123015,gru
AMANDE EFFILEE,37,5.591867,gru
AMANDE EFFILEE,38,4.9775634,gru
AMANDE EFFILEE,38,5.2410064,gru
AMANDE EFFILEE,38,5.259973,gru
AMANDE EFFILEE,39,4.39129,gru
AMANDE EFFILEE,39,4.2874846,gru
AMANDE EFFILEE,40,3.8098772,gru
AMANDE EFFILEE,42,3.8437746,gru
AMANDE EFFILEE,42,3.5165803,gru
AMANDE EFFILEE,44,3.6377504,gru
AMANDE EFFILEE,46,4.082086,gru
AMANDE EFFILEE,46,3.9389818,gru
AMANDE EFFILEE,47,4.1832366,gru
AMANDE EFFILEE,48,4.403787,gru
AMANDE EFFILEE,48,4.5074325,gru
AMANDE EFFILEE,49,4.6215835,gru
AMANDE EFFILEE,49,4.594499,gru
AMANDE EFFILEE,49,4.26658,gru
AMANDE EFFILEE,50,4.723169,gru
AMANDE EFFILEE,50,5.217012,gru
AMANDE EFFILEE,51,5.377702,gru
AMANDE EFFILEE,51,5.5762496,gru
AMANDE EFFILEE,51,6.0574813,gru
AMANDE EFFILEE,51,6.279451,gru
AMANDE EFFILEE,52,6.1972213,gru
AMANDES GRILEES SALEES 70GR,5,12.05131,gru
AMANDES GRILEES SALEES 70GR,7,13.147997,gru
AMANDES GRILEES SALEES 70GR,7,13.945635,gru
AMANDES GRILEES SALEES 70GR,7,13.968859,gru
AMANDES GRILEES SALEES 70GR,8,14.008455,gru
AMANDES GRILEES SALEES 70GR,8,13.7154255,gru
AMANDES GRILEES SALEES 70GR,10,13.462328,gru
AMANDES GRILEES SALEES 70GR,10,13.449152,gru
AMANDES GRILEES SALEES 70GR,10,13.384233,gru
AMANDES GRILEES SALEES 70GR,11,13.69961,gru
AMANDES GRILEES SALEES 70GR,11,13.540033,gru
AMANDES GRILEES SALEES 70GR,11,13.187052,gru
AMANDES GRILEES SALEES 70GR,11,12.660036,gru
AMANDES GRILEES SALEES 70GR,12,13.444521,gru
AMANDES GRILEES SALEES 70GR,13,13.406832,gru
AMANDES GRILEES SALEES 70GR,13,13.282236,gru
AMANDES GRILEES SALEES 70GR,14,13.386492,gru
AMANDES GRILEES SALEES 70GR,15,14.184427,gru
AMANDES GRILEES SALEES 70GR,15,13.879023,gru
AMANDES GRILEES SALEES 70GR,16,14.867777,gru
AMANDES GRILEES SALEES 70GR,17,15.001055,gru
AMANDES GRILEES SALEES 70GR,17,15.82432,gru
AMANDES GRILEES SALEES 70GR,18,16.120089,gru
AMANDES GRILEES SALEES 70GR,18,16.718142,gru
AMANDES GRILEES SALEES 70GR,19,16.708826,gru
AMANDES GRILEES SALEES 70GR,19,16.96599,gru
AMANDES GRILEES SALEES 70GR,19,16.820887,gru
AMANDES GRILEES SALEES 70GR,20,16.934916,gru
AMANDES GRILEES SALEES 70GR,20,17.30128,gru
AMANDES GRILEES SALEES 70GR,22,17.066362,gru
AMANDES GRILEES SALEES 70GR,22,16.12961,gru
AMANDES GRILEES SALEES 70GR,22,15.7723255,gru
AMANDES GRILEES SALEES 70GR,23,15.317766,gru
AMANDES GRILEES SALEES 70GR,23,15.2721195,gru
AMANDES GRILEES SALEES 70GR,23,14.788027,gru
AMANDES GRILEES SALEES 70GR,24,14.659746,gru
AMANDES GRILEES SALEES 70GR,26,14.642275,gru
AMANDES GRILEES SALEES 70GR,26,14.342569,gru
AMANDES GRILEES SALEES 70GR,26,13.880365,gru
AMANDES GRILEES SALEES 70GR,27,13.623804,gru
AMANDES GRILEES SALEES 70GR,28,13.866892,gru
AMANDES GRILEES SALEES 70GR,28,13.260996,gru
AMANDES GRILEES SALEES 70GR,28,13.7677555,gru
AMANDES GRILEES SALEES 70GR,28,12.779062,gru
AMANDES GRILEES SALEES 70GR,28,12.54793,gru
AMANDES GRILEES SALEES 70GR,29,12.115488,gru
AMANDES GRILEES SALEES 70GR,29,11.968561,gru
AMANDES GRILEES SALEES 70GR,30,12.366381,gru
AMANDES GRILEES SALEES 70GR,30,12.663149,gru
AMANDES GRILEES SALEES 70GR,30,12.361834,gru
AMANDES GRILEES SALEES 70GR,32,13.570208,gru
AMANDES GRILEES SALEES 70GR,32,14.862459,gru
AMANDES GRILEES SALEES 70GR,33,16.20431,gru
AMANDES GRILEES SALEES 70GR,34,16.899645,gru
AMANDES GRILEES SALEES 70GR,35,16.351007,gru
AMANDES GRILEES SALEES 70GR,36,16.917734,gru
AMANDES GRILEES SALEES 70GR,36,17.467981,gru
AMANDES GRILEES SALEES 70GR,37,17.987062,gru
AMANDES GRILEES SALEES 70GR,37,18.667688,gru
AMANDES GRILEES SALEES 70GR,38,18.305506,gru
AMANDES GRILEES SALEES 70GR,39,17.610994,gru
AMANDES GRILEES SALEES 70GR,40,16.799425,gru
AMANDES GRILEES SALEES 70GR,40,15.81872,gru
AMANDES GRILEES SALEES 70GR,40,15.887896,gru
AMANDES GRILEES SALEES 70GR,41,15.354662,gru
AMANDES GRILEES SALEES 70GR,41,14.512659,gru
AMANDES GRILEES SALEES 70GR,41,13.502237,gru
AMANDES GRILEES SALEES 70GR,42,12.587633,gru
AMANDES GRILEES SALEES 70GR,42,12.86339,gru
AMANDES GRILEES SALEES 70GR,42,12.889643,gru
AMANDES GRILEES SALEES 70GR,42,13.586222,gru
AMANDES GRILEES SALEES 70GR,44,12.97687,gru
AMANDES GRILEES SALEES 70GR,45,13.863756,gru
AMANDES GRILEES SALEES 70GR,46,14.505556,gru
AMANDES GRILEES SALEES 70GR,47,15.293505,gru
AMANDES GRILEES SALEES 70GR,47,14.612337,gru
AMANDES GRILEES SALEES 70GR,47,14.130121,gru
AMANDES GRILEES SALEES 70GR,48,13.558123,gru
AMANDES GRILEES SALEES 70GR,48,14.256647,gru
AMANDES GRILEES SALEES 70GR,48,13.453226,gru
AMANDES GRILEES SALEES 70GR,48,12.690004,gru
AMANDES GRILEES SALEES 70GR,48,12.831339,gru
AMANDES GRILEES SALEES 70GR,49,12.742517,gru
AMANDES GRILEES SALEES 70GR,49,13.19787,gru
AMANDES GRILEES SALEES 70GR,50,13.4782505,gru
AMANDES GRILEES SALEES 70GR,50,13.629831,gru
AMANDES GRILEES SALEES 70GR,50,13.800898,gru
AMANDES GRILEES SALEES 70GR,51,13.673944,gru
AMANDES GRILEES SALEES 70GR,51,14.140024,gru
AMSTEL BEER BLLE 33CL,3,56.947098,gru
AMSTEL BEER BLLE 33CL,3,61.371517,gru
AMSTEL BEER BLLE 33CL,3,61.1104,gru
AMSTEL BEER BLLE 33CL,4,59.9018,gru
AMSTEL BEER BLLE 33CL,4,58.327442,gru
AMSTEL BEER BLLE 33CL,4,58.835255,gru
AMSTEL BEER BLLE 33CL,5,56.726448,gru
AMSTEL BEER BLLE 33CL,5,55.213146,gru
AMSTEL BEER BLLE 33CL,5,57.571075,gru
AMSTEL BEER BLLE 33CL,5,56.826008,gru
AMSTEL BEER BLLE 33CL,6,56.103462,gru
AMSTEL BEER BLLE 33CL,6,59.43688,gru
AMSTEL BEER BLLE 33CL,6,59.44998,gru
AMSTEL BEER BLLE 33CL,7,61.244907,gru
AMSTEL BEER BLLE 33CL,7,60.077404,gru
AMSTEL BEER BLLE 33CL,7,59.739548,gru
AMSTEL BEER BLLE 33CL,7,58.43355,gru
AMSTEL BEER BLLE 33CL,14,56.214134,gru
AMSTEL BEER BLLE 33CL,14,53.82286,gru
AMSTEL BEER BLLE 33CL,15,52.36871,gru
AMSTEL BEER BLLE 33CL,15,52.98144,gru
AMSTEL BEER BLLE 33CL,15,53.341457,gru
AMSTEL BEER BLLE 33CL,15,49.30374,gru
AMSTEL BEER BLLE 33CL,15,52.325882,gru
AMSTEL BEER BLLE 33CL,16,52.891445,gru
AMSTEL BEER BLLE 33CL,16,53.218952,gru
AMSTEL BEER BLLE 33CL,16,54.548363,gru
AMSTEL BEER BLLE 33CL,16,57.032646,gru
AMSTEL BEER BLLE 33CL,17,57.907684,gru
AMSTEL BEER BLLE 33CL,17,56.698376,gru
AMSTEL BEER BLLE 33CL,17,55.030556,gru
AMSTEL BEER BLLE 33CL,17,55.93632,gru
AMSTEL BEER BLLE 33CL,17,53.616253,gru
AMSTEL BEER BLLE 33CL,18,51.168125,gru
AMSTEL BEER BLLE 33CL,18,49.338554,gru
AMSTEL BEER BLLE 33CL,18,47.43554,gru
AMSTEL BEER BLLE 33CL,18,47.04931,gru
AMSTEL BEER BLLE 33CL,18,50.04449,gru
AMSTEL BEER BLLE 33CL,19,49.404697,gru
AMSTEL BEER BLLE 33CL,19,55.397133,gru
AMSTEL BEER BLLE 33CL,19,54.51775,gru
AMSTEL BEER BLLE 33CL,19,56.19876,gru
AMSTEL BEER BLLE 33CL,20,57.99701,gru
AMSTEL BEER BLLE 33CL,20,59.92241,gru
AMSTEL BEER BLLE 33CL,20,58.904255,gru
AMSTEL BEER BLLE 33CL,20,56.798355,gru
AMSTEL BEER BLLE 33CL,20,57.515316,gru
AMSTEL BEER BLLE 33CL,20,57.35485,gru
AMSTEL BEER BLLE 33CL,21,51.44007,gru
AMSTEL BEER BLLE 33CL,21,49.103874,gru
AMSTEL BEER BLLE 33CL,21,46.258595,gru
AMSTEL BEER BLLE 33CL,21,42.540894,gru
AMSTEL BEER BLLE 33CL,22,38.19126,gru
AMSTEL BEER BLLE 33CL,22,37.190544,gru
AMSTEL BEER BLLE 33CL,22,35.853004,gru
AMSTEL BEER BLLE 33CL,22,36.70325,gru
AMSTEL BEER BLLE 33CL,23,36.628666,gru
AMSTEL BEER BLLE 33CL,23,38.855755,gru
AMSTEL BEER BLLE 33CL,23,40.904854,gru
AMSTEL BEER BLLE 33CL,23,45.279373,gru
AMSTEL BEER BLLE 33CL,24,46.24501,gru
AMSTEL BEER BLLE 33CL,24,48.1263,gru
AMSTEL BEER BLLE 33CL,24,50.581867,gru
AMSTEL BEER BLLE 33CL,24,55.464626,gru
AMSTEL BEER BLLE 33CL,24,57.714928,gru
AMSTEL BEER BLLE 33CL,25,54.84315,gru
AMSTEL BEER BLLE 33CL,25,56.625355,gru
AMSTEL BEER BLLE 33CL,25,55.764423,gru
AMSTEL BEER BLLE 33CL,25,48.21366,gru
AMSTEL BEER BLLE 33CL,25,47.360317,gru
AMSTEL BEER BLLE 33CL,26,45.9545,gru
AMSTEL BEER BLLE 33CL,26,45.222073,gru
AMSTEL BEER BLLE 33CL,26,43.936615,gru
AMSTEL BEER BLLE 33CL,26,42.058155,gru
AMSTEL BEER BLLE 33CL,26,45.379974,gru
AMSTEL BEER BLLE 33CL,27,43.819374,gru
AMSTEL BEER BLLE 33CL,27,46.099476,gru
AMSTEL BEER BLLE 33CL,27,46.770477,gru
AMSTEL BEER BLLE 33CL,27,45.512676,gru
AMSTEL BEER BLLE 33CL,27,49.64735,gru
AMSTEL BEER BLLE 33CL,28,51.2138,gru
AMSTEL BEER BLLE 33CL,28,50.385025,gru
AMSTEL BEER BLLE 33CL,28,52.37438,gru
AMSTEL BEER BLLE 33CL,29,53.8165,gru
AMSTEL BEER BLLE 33CL,29,55.56235,gru
AMSTEL BEER BLLE 33CL,29,57.323586,gru
AMSTEL BEER BLLE 33CL,29,60.531128,gru
AMSTEL BEER BLLE 33CL,30,62.412086,gru
AMSTEL BEER BLLE 33CL,30,70.81308,gru
AMSTEL BEER BLLE 33CL,30,69.977036,gru
AMSTEL BEER BLLE 33CL,30,66.9409,gru
AMSTEL BEER BLLE 33CL,31,66.10322,gru
AMSTEL BEER BLLE 33CL,31,67.079384,gru
AMSTEL BEER BLLE 33CL,31,78.25043,gru
AMSTEL BEER BLLE 33CL,31,65.50568,gru
AMSTEL BEER BLLE 33CL,32,66.114044,gru
AMSTEL BEER BLLE 33CL,32,74.194664,gru
AMSTEL BEER BLLE 33CL,32,67.31873,gru
AMSTEL BEER BLLE 33CL,33,65.970825,gru
AMSTEL BEER BLLE 33CL,33,66.59389,gru
AMSTEL BEER BLLE 33CL,33,63.919117,gru
AMSTEL BEER BLLE 33CL,34,64.00273,gru
AMSTEL BEER BLLE 33CL,34,64.31742,gru
AMSTEL BEER BLLE 33CL,34,62.873505,gru
AMSTEL BEER BLLE 33CL,35,61.161728,gru
AMSTEL BEER BLLE 33CL,35,62.142498,gru
AMSTEL BEER BLLE 33CL,36,61.253548,gru
AMSTEL BEER BLLE 33CL,36,60.021313,gru
AMSTEL BEER BLLE 33CL,36,56.404232,gru
AMSTEL BEER BLLE 33CL,36,57.126987,gru
AMSTEL BEER BLLE 33CL,36,56.67432,gru
AMSTEL BEER BLLE 33CL,37,56.08018,gru
AMSTEL BEER BLLE 33CL,37,58.611847,gru
AMSTEL BEER BLLE 33CL,37,59.92437,gru
AMSTEL BEER BLLE 33CL,38,61.69695,gru
AMSTEL BEER BLLE 33CL,38,61.560905,gru
AMSTEL BEER BLLE 33CL,38,60.9268,gru
AMSTEL BEER BLLE 33CL,39,59.82147,gru
AMSTEL BEER BLLE 33CL,39,59.566715,gru
AMSTEL BEER BLLE 33CL,39,59.092957,gru
AMSTEL BEER BLLE 33CL,40,58.78561,gru
AMSTEL BEER BLLE 33CL,40,57.91888,gru
AMSTEL BEER BLLE 33CL,40,58.337032,gru
AMSTEL BEER BLLE 33CL,41,56.955288,gru
AMSTEL BEER BLLE 33CL,41,55.845352,gru
AMSTEL BEER BLLE 33CL,41,54.347237,gru
AMSTEL BEER BLLE 33CL,42,52.016983,gru
AMSTEL BEER BLLE 33CL,42,51.604774,gru
AMSTEL BEER BLLE 33CL,43,51.15402,gru
AMSTEL BEER BLLE 33CL,46,50.510094,gru
AMSTEL BEER BLLE 33CL,46,53.06137,gru
AMSTEL BEER BLLE 33CL,46,53.79018,gru
AMSTEL BEER BLLE 33CL,46,51.402435,gru
AMSTEL BEER BLLE 33CL,47,55.362015,gru
AMSTEL BEER BLLE 33CL,47,56.34841,gru
AMSTEL BEER BLLE 33CL,47,57.111336,gru
AMSTEL BEER BLLE 33CL,47,56.70465,gru
AMSTEL BEER BLLE 33CL,48,59.063663,gru
AMSTEL BEER BLLE 33CL,48,57.857582,gru
AMSTEL BEER BLLE 33CL,48,54.288742,gru
AMSTEL BEER BLLE 33CL,49,55.801792,gru
AMSTEL BEER BLLE 33CL,49,56.438847,gru
AMSTEL BEER BLLE 33CL,50,56.16151,gru
AMSTEL BEER BLLE 33CL,50,59.301888,gru
AMSTEL BEER BLLE 33CL,50,56.804546,gru
AMSTEL BEER BLLE 33CL,51,62.440876,gru
AMSTEL BEER BLLE 33CL,51,59.88747,gru
AMSTEL BEER BLLE 33CL,51,70.11914,gru
AMSTEL BEER BLLE 33CL,52,61.37303,gru
AMSTEL BEER BLLE 33CL,52,62.996346,gru
ANANAS GRAND,44,5.113443,gru
ANANAS GRAND,44,4.73723,gru
ANANAS GRAND,44,5.0970626,gru
ANANAS GRAND,44,5.2419906,gru
ANANAS GRAND,47,6.159471,gru
ANANAS GRAND,47,6.4594054,gru
ANANAS GRAND,47,6.353624,gru
ANANAS GRAND,47,6.919908,gru
ANANAS GRAND,47,6.9709716,gru
ANANAS GRAND,48,7.5064864,gru
ANANAS GRAND,48,7.400789,gru
ANANAS GRAND,48,7.0610976,gru
ANANAS GRAND,50,7.4951415,gru
ANANAS GRAND,50,8.427698,gru
ANANAS GRAND,50,8.151842,gru
ANANAS GRAND,50,8.307024,gru
ANANAS GRAND,50,8.362368,gru
ANANAS GRAND,51,8.568171,gru
ANANAS GRAND,51,8.58536,gru
ANANAS GRAND,51,8.6398945,gru
ANANAS GRAND,51,8.892763,gru
ANANAS GRAND,51,9.257174,gru
ANANAS GRAND,51,8.889444,gru
ANANAS GRAND,51,8.767221,gru
ANANAS GRAND,51,9.148798,gru
ANANAS GRAND,51,9.08423,gru
ANANAS GRAND,52,8.739847,gru
ANANAS GRAND,52,8.368959,gru
ANANAS GRAND,52,8.4220295,gru
ANANAS GRAND,52,8.608332,gru
ANANAS GRAND,52,8.720263,gru
ANANAS GRAND,52,8.388216,gru
ANANAS PCES,2,10.528772,gru
ANANAS PCES,2,11.100504,gru
ANANAS PCES,2,11.848932,gru
ANANAS PCES,2,12.256517,gru
ANANAS PCES,2,12.514215,gru
ANANAS PCES,2,12.476923,gru
ANANAS PCES,2,12.364031,gru
ANANAS PCES,2,12.23617,gru
ANANAS PCES,2,12.217081,gru
ANANAS PCES,2,12.266565,gru
ANANAS PCES,3,12.349062,gru
ANANAS PCES,3,12.359484,gru
ANANAS PCES,3,12.504198,gru
ANANAS PCES,3,12.8297825,gru
ANANAS PCES,3,12.614313,gru
ANANAS PCES,3,12.710588,gru
ANANAS PCES,3,13.012362,gru
ANANAS PCES,3,13.807894,gru
ANANAS PCES,4,13.729967,gru
ANANAS PCES,4,14.401949,gru
ANANAS PCES,4,13.908236,gru
ANANAS PCES,4,13.741335,gru
ANANAS PCES,4,13.953699,gru
ANANAS PCES,4,13.629908,gru
ANANAS PCES,4,13.433954,gru
ANANAS PCES,4,13.386469,gru
ANANAS PCES,4,13.540796,gru
ANANAS PCES,4,13.158442,gru
ANANAS PCES,5,13.129663,gru
ANANAS PCES,5,13.739435,gru
ANANAS PCES,5,14.009241,gru
ANANAS PCES,5,14.464365,gru
ANANAS PCES,5,15.312372,gru
ANANAS PCES,5,15.1536045,gru
ANANAS PCES,5,15.394808,gru
ANANAS PCES,5,14.679857,gru
ANANAS PCES,5,14.824648,gru
ANANAS PCES,5,15.18252,gru
ANANAS PCES,6,15.256136,gru
ANANAS PCES,6,15.367365,gru
ANANAS PCES,6,14.7941,gru
ANANAS PCES,6,14.727648,gru
ANANAS PCES,6,14.409868,gru
ANANAS PCES,6,14.513521,gru
ANANAS PCES,6,14.889109,gru
ANANAS PCES,6,15.20318,gru
ANANAS PCES,6,14.736956,gru
ANANAS PCES,6,15.078005,gru
ANANAS PCES,6,14.879328,gru
ANANAS PCES,6,14.909815,gru
ANANAS PCES,6,14.18841,gru
ANANAS PCES,6,14.40481,gru
ANANAS PCES,7,14.144968,gru
ANANAS PCES,7,14.171549,gru
ANANAS PCES,7,14.462931,gru
ANANAS PCES,7,15.557825,gru
ANANAS PCES,7,16.035143,gru
ANANAS PCES,7,16.525118,gru
ANANAS PCES,7,16.069696,gru
ANANAS PCES,7,16.160395,gru
ANANAS PCES,7,16.82474,gru
ANANAS PCES,7,16.34089,gru
ANANAS PCES,7,16.213984,gru
ANANAS PCES,7,15.949106,gru
ANANAS PCES,8,15.010492,gru
ANANAS PCES,8,13.929735,gru
ANANAS PCES,8,12.8751545,gru
ANANAS PCES,8,12.485941,gru
ANANAS PCES,8,12.017954,gru
ANANAS PCES,8,11.280344,gru
ANANAS PCES,8,10.882051,gru
ANANAS PCES,8,10.612062,gru
ANANAS PCES,9,10.309641,gru
ANANAS PCES,9,9.99515,gru
ANANAS PCES,9,9.846079,gru
ANANAS PCES,9,9.973749,gru
ANANAS PCES,9,10.367624,gru
ANANAS PCES,9,10.674059,gru
ANANAS PCES,9,10.530306,gru
ANANAS PCES,9,10.267893,gru
ANANAS PCES,9,10.043177,gru
ANANAS PCES,10,10.1060505,gru
ANANAS PCES,10,10.067011,gru
ANANAS PCES,10,9.814112,gru
ANANAS PCES,10,9.929995,gru
ANANAS PCES,10,9.824068,gru
ANANAS PCES,10,9.630114,gru
ANANAS PCES,10,9.529749,gru
ANANAS PCES,10,9.797663,gru
ANANAS PCES,10,9.907526,gru
ANANAS PCES,10,9.66456,gru
ANANAS PCES,11,10.202814,gru
ANANAS PCES,11,10.369173,gru
ANANAS PCES,11,11.463587,gru
ANANAS PCES,11,11.864893,gru
ANANAS PCES,11,12.415186,gru
ANANAS PCES,11,13.0387745,gru
ANANAS PCES,11,13.1340885,gru
ANANAS PCES,11,13.309252,gru
ANANAS PCES,11,13.988939,gru
ANANAS PCES,11,14.045725,gru
ANANAS PCES,12,14.105967,gru
ANANAS PCES,12,13.99441,gru
ANANAS PCES,12,13.3172245,gru
ANANAS PCES,12,12.897043,gru
ANANAS PCES,12,12.639406,gru
ANANAS PCES,12,12.23208,gru
ANANAS PCES,12,12.873911,gru
ANANAS PCES,12,13.701357,gru
ANANAS PCES,12,13.399897,gru
ANANAS PCES,12,13.412287,gru
ANANAS PCES,12,12.610231,gru
ANANAS PCES,12,12.893396,gru
ANANAS PCES,13,13.474894,gru
ANANAS PCES,13,13.559565,gru
ANANAS PCES,13,13.6848545,gru
ANANAS PCES,13,13.560396,gru
ANANAS PCES,13,12.910952,gru
ANANAS PCES,13,12.941904,gru
ANANAS PCES,13,12.839922,gru
ANANAS PCES,13,13.31669,gru
ANANAS PCES,13,12.959375,gru
ANANAS PCES,13,13.090868,gru
ANANAS PCES,14,13.14123,gru
ANANAS PCES,14,12.935114,gru
ANANAS PCES,14,12.831057,gru
ANANAS PCES,14,12.805536,gru
ANANAS PCES,14,12.8456745,gru
ANANAS PCES,14,12.226496,gru
ANANAS PCES,14,12.04777,gru
ANANAS PCES,14,11.458475,gru
ANANAS PCES,14,11.36268,gru
ANANAS PCES,14,10.519831,gru
ANANAS PCES,14,10.55488,gru
ANANAS PCES,14,10.582689,gru
ANANAS PCES,14,10.604303,gru
ANANAS PCES,15,10.7661,gru
ANANAS PCES,15,10.9372425,gru
ANANAS PCES,15,11.0767,gru
ANANAS PCES,15,11.145136,gru
ANANAS PCES,15,10.941355,gru
ANANAS PCES,15,10.707979,gru
ANANAS PCES,15,10.608965,gru
ANANAS PCES,15,10.743631,gru
ANANAS PCES,15,10.862528,gru
ANANAS PCES,15,11.01475,gru
ANANAS PCES,15,10.950945,gru
ANANAS PCES,15,10.736292,gru
ANANAS PCES,16,10.899401,gru
ANANAS PCES,16,10.985559,gru
ANANAS PCES,16,11.309305,gru
ANANAS PCES,16,11.809511,gru
ANANAS PCES,16,12.037989,gru
ANANAS PCES,16,11.846842,gru
